family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
HR,RUH,VP,pif_backed,M,True,1,35589.84641745978,0.3620187163920502,17794.92320872989
HR,RUH,VP,startup,M,False,1,35342.00418974781,0.42824580387439665,17671.002094873904
OPS,RUH,IC5,private,F,True,1,35065.3826687315,0.5444881086388506,17532.69133436575
LEGAL,MAD,VP,pif_backed,M,True,1,34831.86412026256,0.31397847050696165,17415.93206013128
ENG_ELEC,RUH,IC5,semigov,M,True,1,34164.41255542576,0.5669166943438573,17082.20627771288
DATA,EST,D2,pif_backed,M,True,1,33884.895657463785,0.3433947127637911,16942.447828731893
PM,EST,M4,startup,F,False,1,33851.06357333459,0.5229834919048961,16925.531786667296
MARKETING,RUH,IC5,private,M,True,1,33473.17298186351,0.5628621049932336,16736.586490931753
FIN,JED,D2,private,F,True,1,33254.607308451144,1.113234856946582,16627.303654225572
ENG_ELEC,RUH,M1,mnc,M,True,1,33187.25529163426,0.6775281974592381,16593.62764581713
PM,EST,IC6,mnc,F,False,1,33067.284334270924,0.4849500518247091,16533.642167135462
CUSTOMER,JED,D1,mnc,M,True,1,33018.22919193391,0.6022106656085875,16509.114595966956
MARKETING,NJR,M3,private,F,False,1,32996.95328040875,0.6167719378073631,16498.476640204375
MARKETING,EST,VP,mnc,M,False,1,32915.0306643838,0.38620625617628823,16457.5153321919
ENG_ELEC,JED,IC6,public,M,False,1,32751.02929053241,0.6140916246634772,16375.514645266205
SWE,RUH,M3,public,M,True,1,32635.33482926491,0.47382531914845755,16317.667414632455
ENG_MECH,JED,IC5,private,M,True,1,32629.867903160022,0.5465661487275665,16314.933951580011
SWE,RUH,IC4,mnc,M,False,1,32146.26745961932,0.5703270501889185,16073.13372980966
DESIGN,RUH,IC3,mnc,F,True,1,32086.388801475263,0.6645374938768324,16043.194400737631
HEALTH,RUH,M4,public,F,False,1,31056.25402291955,0.5108041534228838,15528.127011459776
SALES,RUH,M2,semigov,M,True,1,30998.171706577523,0.49964147331003667,15499.085853288761
FIN,EST,M1,semigov,M,True,1,30446.171161470615,0.5140043911366499,15223.085580735307
DESIGN,RUH,D2,pif_backed,M,False,1,30397.6655411365,0.36962703763294674,15198.83277056825
PM,RUH,M4,private,M,False,1,30230.050745309956,0.46532060112778806,15115.025372654978
SWE,MAK,M2,semigov,F,False,1,29884.180395823798,0.49615278697126647,14942.090197911899
HEALTH,MAD,IC4,semigov,F,False,1,29613.824217822992,0.6667310020909594,14806.912108911496
SWE,RUH,M3,pif_backed,F,True,1,29434.51730039023,0.38132947744490464,14717.258650195115
HEALTH,RUH,VP,public,F,True,1,29224.905640675985,0.36145741635311585,14612.452820337992
DATA,RUH,VP,mnc,M,False,1,29082.796795475748,0.28270887990369137,14541.398397737874
HEALTH,EST,SVP,private,M,True,1,29035.494164232463,0.3364295779103932,14517.747082116231
OPS,RUH,VP,private,M,False,1,28999.931028512412,1.0201049454282098,14499.965514256206
SWE,TAB,M5,private,M,True,1,28976.87603140623,1.2951774705740529,14488.438015703116
SALES,RUH,D2,semigov,M,False,1,28871.594693169318,0.35155563840803306,14435.797346584659
SALES,JED,IC3,mnc,F,True,1,28846.545073074223,0.6418449137671914,14423.272536537112
ENG_ELEC,RUH,M3,semigov,M,True,1,28838.190991030853,0.4575319898389614,14419.095495515427
DATA,RUH,IC3,public,M,False,1,28670.426034215423,0.6826378055298179,14335.213017107711
PM,RUH,D1,public,M,True,1,28665.295440967748,0.39759196764271026,14332.647720483874
SWE,EST,D1,public,F,False,1,28635.2072525736,0.39885159502674733,14317.6036262868
OPS,RUH,D1,startup,M,True,1,28617.850042053604,0.5974553846017292,14308.925021026802
FIN,EST,M2,semigov,M,True,1,28602.757846592976,0.41582841966406886,14301.378923296488
PM,JED,M1,semigov,M,True,1,28499.9002788428,0.5076688597832014,14249.9501394214
HEALTH,RUH,M4,pif_backed,M,False,1,28246.63990001536,0.45421045937179577,14123.31995000768
HEALTH,EST,SVP,mnc,F,True,1,28092.21889348727,0.32718302171276936,14046.109446743634
HEALTH,EST,D1,private,F,True,2,28059.780850940726,0.4854271542655567,14029.890425470363
FIN,EST,IC6,public,M,False,1,27796.256695012413,0.48953696942169994,13898.128347506206
ENG_CIVIL,RUH,VP,startup,M,True,1,27740.425181038634,0.36779268876781307,13870.212590519317
SWE,RUH,IC4,semigov,M,True,1,27564.339964295075,0.48939792873625737,13782.169982147538
OPS,RUH,D1,private,M,True,1,27537.32312018812,0.4073233491474388,13768.66156009406
ENG_MECH,JED,D1,private,M,True,1,27421.19487493011,0.3411464518822839,13710.597437465054
PM,EST,IC6,private,F,True,1,27245.89235290668,0.5206828710961134,13622.94617645334
DATA,ASR,IC5,public,M,True,1,27019.660794220206,0.5822944238729963,13509.830397110103
ENG_CIVIL,RUH,M5,private,M,True,1,26967.48101999401,0.4366858298484915,13483.740509997006
SWE,RUH,D1,startup,M,True,1,26909.203775087703,0.9967896487532243,13454.601887543851
ENG_ELEC,RUH,D2,private,M,True,1,26901.254187986182,0.9961914741830382,13450.627093993091
ENG_ELEC,JAZ,IC4,pif_backed,M,False,1,26850.33951939026,0.6730960401744327,13425.16975969513
FIN,RUH,IC6,mnc,M,True,1,26519.295606212465,0.4158847674741318,13259.647803106232
HEALTH,RUH,D2,semigov,F,False,1,26415.16426798419,0.3844473251930294,13207.582133992095
SWE,RUH,M3,private,M,True,2,26368.191500706267,0.33752736314537796,13184.095750353134
MARKETING,RUH,IC5,private,M,False,1,26292.67174296293,0.5288567063231264,13146.335871481466
DESIGN,RUH,D2,semigov,M,False,1,26253.046574896245,0.3633300221072252,13126.523287448123
ENG_CIVIL,RUH,D2,private,M,True,1,26229.395983511073,0.417377231834301,13114.697991755536
PM,EST,IC5,public,F,True,1,26054.604693651367,0.5448032383330539,13027.302346825683
FIN,EST,IC6,private,F,True,1,26025.358894923258,0.4952005481270881,13012.679447461629
ENG_MECH,RUH,D3,public,M,True,1,25689.95807357863,0.31486696724616614,12844.979036789315
ENG_MECH,RUH,M3,private,M,True,2,25635.674261910648,0.39084458643082487,12817.837130955324
DATA,MAK,M4,semigov,M,True,1,25623.176380403944,0.34836448575300544,12811.588190201972
FIN,MAK,IC4,pif_backed,F,True,1,25526.775588231867,0.5741604084326065,12763.387794115934
DATA,HAI,IC6,private,M,True,1,25303.98397441048,0.4434858241729456,12651.99198720524
SALES,TAB,M3,mnc,F,True,1,25150.02854268431,0.40966936775601637,12575.014271342156
SWE,MAK,IC4,semigov,M,False,1,25112.421377488095,0.4567328106509078,12556.210688744048
ENG_CIVIL,RUH,IC3,private,M,True,1,25047.33886687697,0.6156699832037456,12523.669433438485
DATA,RUH,M1,pif_backed,M,False,1,24978.668484041555,0.46217910532012707,12489.334242020777
FIN,RUH,IC5,semigov,F,False,1,24815.635431228045,0.48321440892752604,12407.817715614023
DATA,JAZ,M2,private,M,True,1,24561.426426515158,0.5408441661368675,12280.713213257579
FIN,RUH,M2,mnc,M,False,1,24184.452685026336,0.4152451149436223,12092.226342513168
SALES,RUH,M4,semigov,M,True,1,24067.52936366076,0.36139477210137516,12033.76468183038
SWE,EST,D1,private,F,True,1,23922.02577882048,1.2434351341944023,11961.01288941024
ENG_CIVIL,QAS,M3,mnc,M,True,1,23848.47118634433,0.48680989633334815,11924.235593172165
PM,RUH,M4,private,M,True,1,23810.48256909894,0.35159658039901254,11905.24128454947
DATA,JED,M3,private,M,True,1,23772.586500090445,0.4188196859439083,11886.293250045223
CUSTOMER,RUH,M3,private,M,True,1,23677.426828888492,0.4821072908915086,11838.713414444246
HEALTH,RUH,D2,pif_backed,F,True,1,23277.35458686771,0.3243690366115708,11638.677293433855
DESIGN,RUH,M2,public,F,True,1,23211.656652965044,0.4397422179227546,11605.828326482522
ENG_MECH,MAK,IC6,public,M,True,1,23116.76728125135,0.44044135806852697,11558.383640625674
ENG_ELEC,EST,M3,pif_backed,M,True,1,23062.76894492295,0.3541778515675856,11531.384472461476
FIN,MAK,VP,semigov,M,True,1,23046.172781987516,0.5430379638794458,11523.086390993758
PM,RUH,M3,public,M,True,1,22924.584568401173,0.36773906028096215,11462.292284200586
OPS,EST,M3,pif_backed,M,True,1,22899.656132963548,0.4582280103373699,11449.828066481774
EDU,RUH,IC4,mnc,F,False,1,22743.261283960557,0.6062111818985965,11371.630641980279
MARKETING,RUH,D3,private,F,True,1,22712.327577469398,0.2913321916077913,11356.163788734699
FIN,MAK,D3,private,M,True,1,22639.812541542487,0.23819687409825838,11319.906270771244
OPS,RUH,M3,startup,F,True,1,22500.41432869207,0.5401525009366569,11250.207164346035
ENG_CIVIL,RUH,VP,private,M,True,1,22489.01109165047,0.7832235503858989,11244.505545825235
LEGAL,ASR,IC3,semigov,F,False,1,22355.134342201993,0.7063684425420514,11177.567171100996
HR,MAK,IC4,private,F,False,1,22332.286916374258,0.670922726700869,11166.143458187129
SUPPLY,RUH,D1,private,M,False,1,22074.661382997572,0.4064533703464301,11037.330691498786
MARKETING,MAK,IC4,private,F,True,1,21988.678573049037,0.6943040461839097,10994.339286524519
PM,QAS,M2,semigov,M,True,2,21964.089395127445,0.5003031543066216,10982.044697563722
SWE,RUH,M3,private,F,False,1,21864.26493498338,0.36559308055229206,10932.13246749169
MARKETING,RUH,IC6,private,M,True,1,21836.50085343407,0.4886692003682182,10918.250426717035
FIN,JED,D1,semigov,M,False,1,21800.071868007064,0.8058887303489325,10900.035934003532
PM,RUH,M4,public,M,True,3,21629.572065585202,0.45746587197155675,10814.786032792601
CUSTOMER,RUH,D2,mnc,F,False,1,21538.813004313655,0.5048562394039662,10769.406502156828
PM,TAB,IC3,public,M,False,1,21401.60649173321,0.6537362803344683,10700.803245866606
ENG_ELEC,EST,IC2,mnc,F,True,1,21288.443727682043,0.7766919816353842,10644.221863841021
ENG_ELEC,RUH,D3,public,M,True,1,21183.345878481938,0.6292015030277972,10591.672939240969
ENG_CIVIL,TAB,IC5,pif_backed,M,True,1,21170.57528510657,0.586001809860633,10585.287642553285
SALES,TAB,IC5,semigov,F,True,2,21077.91970660122,0.39070008923216826,10538.95985330061
HEALTH,JED,IC4,semigov,F,True,1,21023.976802192257,0.5881615790575825,10511.988401096129
HR,RUH,IC4,private,M,True,2,20985.964444600693,0.5540255690475373,10492.982222300347
FIN,MAD,IC6,mnc,M,True,1,20916.204961817857,0.358743787509298,10458.102480908929
LEGAL,BAH,M1,private,M,True,1,20909.91956380241,0.5660032293925014,10454.959781901205
ENG_ELEC,EST,M2,pif_backed,M,True,1,20873.36787348215,0.3996678308868332,10436.683936741076
ENG_ELEC,JAZ,M2,private,M,False,1,20821.119851117226,0.6164006403802775,10410.559925558613
ENG_ELEC,QAS,D1,private,M,False,1,20770.563042155256,0.4062928308405506,10385.281521077628
FIN,EST,IC4,public,M,True,2,20682.8412551737,0.4144713140917413,10341.42062758685
SWE,RUH,D1,private,M,False,2,20595.330608030716,0.7980506629356159,10297.665304015358
CUSTOMER,MAD,IC6,mnc,F,True,1,20563.27525972667,0.5030727629176672,10281.637629863335
SALES,JED,IC5,pif_backed,F,False,1,20530.292452579408,0.5097120094328749,10265.146226289704
HEALTH,RUH,M4,private,F,True,1,20297.156598081943,0.4101718395587538,10148.578299040972
DESIGN,MAD,M2,private,F,True,1,20186.1325527735,0.562647815406501,10093.06627638675
DESIGN,TAB,VP,mnc,M,True,1,20146.14117330512,0.2474876867975362,10073.07058665256
SWE,MAD,IC6,private,F,True,1,20103.730519817218,0.395479359312828,10051.865259908609
SWE,RUH,M4,private,M,True,1,20055.00167362816,0.3124410198277837,10027.50083681408
DESIGN,RUH,IC2,mnc,M,True,1,19981.375202449733,0.6365901760458407,9990.687601224867
HEALTH,MAD,IC3,private,M,False,1,19879.64006808246,0.7364133379199154,9939.82003404123
SWE,EST,M4,semigov,F,False,1,19808.015847772404,0.9029838307204082,9904.007923886202
SWE,EST,IC6,private,M,True,1,19668.57514318915,0.7272251538001894,9834.287571594576
ENG_CIVIL,MAK,D1,private,M,False,1,19560.443308361115,0.37367777342689934,9780.221654180557
SALES,MAK,IC6,public,M,True,1,19540.891195213982,0.43890869891773693,9770.445597606991
HR,BAH,M3,semigov,F,True,1,19429.20102066005,2.421497628960963,9714.600510330025
HEALTH,RUH,D1,private,F,False,2,19424.54440300692,0.607773230623901,9712.27220150346
OPS,QAS,M3,semigov,M,True,2,19396.030366970183,0.8882428075975183,9698.015183485091
FIN,JED,M3,pif_backed,M,True,1,19314.281854099383,0.3007703191663047,9657.140927049692
SALES,RUH,IC5,mnc,M,True,1,19285.144044875742,0.3674486213086931,9642.572022437871
OPS,EST,IC6,semigov,M,True,1,19263.00301052152,0.47546405463483016,9631.50150526076
SWE,JAZ,D3,pif_backed,M,False,1,19245.329463629605,0.21262531325519202,9622.664731814803
PM,JED,IC5,public,F,True,1,19070.230016507754,0.5100147016318336,9535.115008253877
FIN,RUH,VP,mnc,F,True,1,18978.192325510376,0.19694000307693973,9489.096162755188
ENG_CIVIL,TAB,D1,private,M,True,1,18929.936686263813,0.3584977640926039,9464.968343131906
MARKETING,JED,M1,mnc,M,True,1,18887.431257890166,0.4359823519216225,9443.715628945083
CUSTOMER,RUH,IC4,startup,M,True,1,18848.136668719886,0.5954009235066322,9424.068334359943
LEGAL,EST,M2,private,F,True,1,18688.56367296784,0.39384915183088265,9344.28183648392
PM,RUH,VP,private,M,False,1,18668.169991547948,0.44623639058446796,9334.084995773974
SUPPLY,ASR,IC5,semigov,M,True,1,18569.03229877624,0.5325036978609913,9284.51614938812
SWE,JAZ,M3,private,M,True,1,18480.9799794429,0.4305217185162254,9240.48998972145
ENG_ELEC,RUH,IC6,private,M,False,1,18476.618176454183,0.4731399909875477,9238.309088227092
EDU,EST,M3,private,F,True,1,18471.710211209065,0.46114680389467116,9235.855105604533
SWE,JED,M2,public,F,True,1,18441.252426483024,1.0972814631220669,9220.626213241512
HEALTH,JAZ,IC6,public,M,True,1,18351.44634462031,0.5261977465779143,9175.723172310156
MARKETING,RUH,VP,public,F,True,1,18344.631834595213,0.8956989880568734,9172.315917297607
OPS,MAD,IC4,semigov,M,False,1,18219.71859526449,0.6200089223882653,9109.859297632245
SWE,EST,M4,private,M,False,1,18156.427075924665,0.26482675632375935,9078.213537962332
DESIGN,NOR,IC5,pif_backed,M,False,1,18126.35634186704,0.4652860067039049,9063.17817093352
FIN,NJR,D1,semigov,M,True,1,18055.342474921657,0.8439288278339162,9027.671237460829
HR,QAS,IC5,semigov,M,True,1,18046.50571026679,0.5088345913878025,9023.252855133394
ENG_MECH,QAS,M1,public,M,True,1,18025.175355228293,0.5875834908159652,9012.587677614147
CUSTOMER,JED,IC6,pif_backed,M,True,1,17987.90057333515,0.444771118235028,8993.950286667576
MARKETING,RUH,IC5,private,F,True,2,17969.845491593016,0.4002107284807176,8984.922745796508
DATA,EST,M3,startup,M,True,1,17802.680381969316,0.7878484435241667,8901.340190984658
OPS,RUH,VP,pif_backed,F,True,1,17762.383998082238,0.24032629113167853,8881.191999041119
SUPPLY,RUH,VP,semigov,M,True,1,17737.383061442604,0.2822746138552132,8868.691530721302
ENG_CIVIL,RUH,CXO,public,M,False,1,17694.090270221306,0.28704414932288985,8847.045135110653
HEALTH,MAK,IC4,private,F,True,1,17631.312164015922,0.6333070342142072,8815.656082007961
EDU,EST,VP,pif_backed,M,True,1,17602.54854213418,0.28483913275375095,8801.27427106709
OPS,RUH,IC6,public,M,True,1,17574.343354046523,0.4180215118231729,8787.171677023262
DATA,QAS,IC4,startup,M,True,1,17519.487583676306,0.5031886082945918,8759.743791838153
ENG_MECH,EST,M3,pif_backed,M,True,2,17507.14345343654,0.2529157562318231,8753.57172671827
FIN,RUH,M3,mnc,M,True,2,17477.424481462058,1.1741864277803304,8738.712240731029
SWE,HAI,IC5,mnc,F,True,1,17443.475694505396,1.6948297292510128,8721.737847252698
MARKETING,RUH,IC5,startup,M,False,1,17437.209784556188,0.46410069255106157,8718.604892278094
SUPPLY,JED,M2,private,M,True,1,17387.865995666856,0.43968898859037364,8693.932997833428
MARKETING,JED,D3,private,M,False,1,17381.34134120614,0.25491257439200626,8690.67067060307
ENG_CIVIL,MAK,IC4,pif_backed,M,False,1,17342.485966638502,0.5831061305001655,8671.242983319251
SALES,QAS,IC6,pif_backed,F,True,1,17316.5241570196,0.37005658721859475,8658.2620785098
HEALTH,ASR,M2,private,M,True,1,17230.047380350945,0.5311283311133981,8615.023690175472
DATA,EST,IC4,private,M,True,1,17188.639127188708,0.4727119679352349,8594.319563594354
FIN,EST,IC5,private,M,False,2,17168.474621462974,0.29614920650683213,8584.237310731487
SWE,HAI,IC5,private,F,True,1,17070.476682107157,0.5273367728850558,8535.238341053579
DATA,RUH,IC6,private,M,False,1,17063.817027718476,0.29359003744101947,8531.908513859238
CUSTOMER,RUH,IC5,mnc,M,True,2,16982.915252221253,0.3338912997291968,8491.457626110627
ENG_MECH,JAZ,IC4,private,M,True,1,16940.70214113261,0.4827105364484808,8470.351070566305
SWE,RUH,M4,private,F,True,1,16937.487138070977,0.6432705451964973,8468.743569035489
HEALTH,EST,IC4,private,M,True,1,16929.668263300333,0.5399465676298826,8464.834131650166
MARKETING,QAS,M4,pif_backed,M,True,1,16886.581902512648,0.3207561938517956,8443.290951256324
PM,TAB,IC5,public,M,True,1,16849.14834308285,0.5171518423224959,8424.574171541424
LEGAL,ASR,IC4,public,M,True,1,16781.412306878006,0.5702451000386024,8390.706153439003
DATA,QAS,M4,public,F,True,1,16702.237535632084,0.307552373767715,8351.118767816042
FIN,MAK,M3,private,F,True,1,16699.20469553368,0.8479512722430842,8349.60234776684
FIN,RUH,M3,startup,F,False,1,16625.65205351233,0.6850314670928871,8312.826026756165
DATA,EST,IC6,semigov,F,True,1,16598.74157429077,0.30838985391599844,8299.370787145384
SWE,RUH,M2,startup,M,True,1,16596.617396355632,0.3399527860170558,8298.308698177816
SWE,RUH,M3,semigov,M,True,2,16457.18827523732,0.4304025603727999,8228.59413761866
SWE,RUH,IC4,pif_backed,F,True,2,16456.303156539445,0.3965866608513143,8228.151578269722
FIN,TAB,M1,public,M,True,1,16451.380096872137,0.46741602550917466,8225.690048436069
LEGAL,JED,IC4,private,F,True,2,16405.482701204455,0.4380778759957956,8202.741350602228
ENG_MECH,RUH,M2,private,M,True,3,16354.79600454233,0.5409702110365638,8177.398002271165
SALES,RUH,SVP,public,F,True,1,16349.883603157097,0.49531728261118274,8174.941801578549
SWE,MAK,IC6,mnc,M,True,1,16326.278197210497,0.39007092635871427,8163.139098605248
SWE,JED,M2,private,F,False,1,16325.769822939672,1.244519594099134,8162.884911469836
CUSTOMER,MAK,IC6,private,M,True,1,16315.131550454222,0.45531620431083775,8157.565775227111
OPS,ASR,M1,pif_backed,F,True,1,16272.944761041384,0.5285857177441232,8136.472380520692
ENG_ELEC,JED,IC4,startup,F,True,1,16270.382049054639,2.1825991837317194,8135.191024527319
SWE,MAK,M3,private,M,True,1,16202.796707928275,0.7386284172388122,8101.398353964138
FIN,JED,IC4,private,F,False,2,16202.559075094854,0.5397372675788059,8101.279537547427
MARKETING,RUH,D3,public,M,False,1,16139.748874532506,0.34397100186698826,8069.874437266253
DATA,QAS,M3,pif_backed,F,False,1,16121.149853277779,1.121548534701018,8060.574926638889
HEALTH,RUH,IC6,startup,M,True,1,16077.08791998729,0.44027516485889173,8038.543959993645
FIN,QAS,M2,private,M,True,1,16076.684355785317,0.35182766771307344,8038.342177892659
FIN,RUH,M1,private,M,True,1,16023.15346945902,0.4316199741310379,8011.57673472951
SALES,BAH,IC4,private,M,False,1,15969.402636143455,0.5575830866937422,7984.701318071728
PM,TAB,IC3,mnc,M,False,1,15902.428707772353,0.5596392359019673,7951.2143538861765
PM,RUH,M3,private,M,True,1,15901.273713384933,0.929907748457584,7950.636856692467
CUSTOMER,EST,IC4,public,M,True,1,15859.49745159715,0.5647747934232331,7929.748725798575
CUSTOMER,MAK,IC6,public,M,False,1,15859.034699063846,0.5923031274860261,7929.517349531923
PM,MAK,M1,startup,M,True,1,15854.751370358208,0.45688727287067765,7927.375685179104
ENG_MECH,RUH,IC3,public,M,True,1,15828.698561098172,0.4758518707686338,7914.349280549086
HR,EST,IC4,semigov,M,False,1,15761.272765899183,0.46489823255302565,7880.636382949591
MARKETING,RUH,M2,mnc,F,False,1,15685.61884511471,0.36996225154399687,7842.809422557355
MARKETING,JED,M1,startup,M,False,1,15644.928871240558,0.47687762070486023,7822.464435620279
HEALTH,EST,M1,public,F,True,1,15565.368393110362,0.5395873508711664,7782.684196555181
MARKETING,RUH,D2,startup,F,False,1,15553.270062697593,0.26485119790931755,7776.6350313487965
SWE,MAK,M2,public,M,True,1,15523.46357869712,0.8384082211940934,7761.73178934856
SWE,NJR,M2,private,M,True,1,15423.275205426966,0.3963951432483458,7711.637602713483
FIN,RUH,M3,private,M,True,1,15389.33390884742,0.9923378343302764,7694.66695442371
SALES,RUH,M3,private,F,True,2,15360.459430778099,0.431118296511262,7680.2297153890495
SALES,JED,VP,private,M,True,1,15291.674122776705,0.22441789996572764,7645.837061388353
PM,NJR,IC5,private,F,False,1,15289.252198564347,2.8563466116475795,7644.6260992821735
SALES,NJR,M4,public,M,False,1,15287.990440205718,0.8363731995072856,7643.995220102859
ENG_MECH,RUH,IC6,public,M,False,1,15263.235165354825,0.36330310016459005,7631.617582677412
SWE,EST,IC3,mnc,F,False,1,15227.950023430909,0.4692943711126889,7613.9750117154545
FIN,RUH,M4,public,M,True,1,15196.111869369997,0.24729157619017547,7598.055934684999
MARKETING,QAS,M4,semigov,F,True,1,15078.05072548443,0.8743742588450175,7539.025362742215
SALES,RUH,M2,public,M,False,1,14945.085272083568,0.9591699054110203,7472.542636041784
OPS,JED,M4,public,F,True,1,14930.170345508419,1.3837492731931453,7465.085172754209
OPS,RUH,D1,private,F,False,1,14892.318467226,0.45203206612742897,7446.159233613
HEALTH,JED,IC5,pif_backed,M,True,1,14881.069204321553,0.36788116918281005,7440.534602160777
FIN,MAD,IC6,private,M,True,1,14873.208365531445,0.37807689003466133,7436.604182765723
SALES,EST,M4,public,M,True,1,14857.517722837612,0.2685103431314587,7428.758861418806
ENG_MECH,HAI,IC5,semigov,M,True,1,14817.64782064603,0.44616619530686413,7408.823910323015
SWE,JED,IC3,public,M,False,1,14802.85023321816,0.5077171953757982,7401.42511660908
ENG_CIVIL,EST,D1,semigov,M,True,1,14793.665301741898,0.8300937566908337,7396.832650870949
SWE,EST,IC5,mnc,M,False,3,14772.695388455875,0.3153843562701884,7386.347694227938
ENG_CIVIL,TAB,IC4,pif_backed,M,False,1,14745.592039210524,0.5176556507932513,7372.796019605262
SWE,MAK,IC5,public,F,True,2,14640.514161971883,0.2832268385148651,7320.257080985942
ENG_MECH,EST,IC5,mnc,M,True,1,14575.69855260547,0.32155889027691065,7287.849276302735
