family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
PM,HAI,M3,private,M,True,1,62669.20499999999,0.67979911231233,31334.602499999994
EDU,JED,D2,private,M,True,1,57187.10771,0.7573695988996064,28593.553855
DATA,EST,M1,mnc,M,True,1,56165.48767486222,0.7119878324200963,28082.74383743111
PM,RUH,M4,semigov,M,True,1,52707.95499999997,0.5635937160337671,26353.977499999986
ENG_ELEC,MAD,VP,private,M,False,1,51274.79771,0.7367574627970139,25637.398855
EDU,JED,VP,private,M,True,1,50882.387709999995,0.7352647632372153,25441.193854999998
EDU,JED,VP,private,F,True,1,50836.81771,0.7350903204060775,25418.408855
MARKETING,NJR,M4,private,F,True,1,50427.06771,0.7335114010707882,25213.533855
ENG_MECH,JED,D1,private,M,True,1,50140.73000000001,0.6237996634466932,25070.365000000005
LEGAL,RUH,IC5,mnc,F,True,1,49736.24019828926,0.7163387884474547,24868.12009914463
HEALTH,RUH,SVP,private,F,True,1,49223.80000000005,0.7662699141632245,24611.900000000023
PM,RUH,VP,public,F,False,1,48679.58770999999,0.7265609021550892,24339.793854999996
SWE,ASR,M4,semigov,M,True,1,48384.58500000002,0.6195036425359705,24192.29250000001
DATA,HAI,M5,private,F,True,1,47453.57771,0.721464069541156,23726.788855
OPS,RUH,M5,mnc,M,False,1,46238.79999999999,0.6314568445266195,23119.399999999994
ENG_MECH,RUH,D2,private,F,False,1,45841.63333333332,2.190443971181843,22920.81666666666
SWE,RUH,D1,mnc,M,True,2,45341.91969570433,0.4045167784824942,22670.959847852166
FIN,MAK,VP,semigov,M,True,1,45146.859999999986,1.0637974106100612,22573.429999999993
SWE,RUH,M3,semigov,M,False,1,45042.24183289035,0.5670114198887025,22521.120916445176
DATA,RUH,M2,public,M,False,1,44119.34860005824,0.5734545204995243,22059.67430002912
SALES,RUH,M3,private,M,True,1,43934.55038484019,0.5443328269052239,21967.275192420097
MARKETING,JED,D3,semigov,M,False,1,43512.78000000004,0.41362736675081946,21756.39000000002
ENG_CIVIL,RUH,CXO,public,M,False,1,43321.97770999999,0.7027951168351653,21660.988854999996
SWE,RUH,IC6,public,M,True,1,43315.06077435641,0.5242901065555527,21657.530387178205
FIN,RUH,M2,pif_backed,F,True,1,42994.64947214913,0.5736567452903142,21497.324736074566
ENG_CIVIL,RUH,M2,pif_backed,M,True,1,42512.65421523221,0.6790398425868318,21256.327107616104
SALES,RUH,IC4,semigov,M,False,1,41504.18732201317,0.7126856113506685,20752.093661006584
MARKETING,EST,VP,mnc,M,False,1,41081.149999999965,0.4820228576631506,20540.574999999983
ENG_MECH,RUH,IC4,semigov,M,True,2,40911.70922303473,0.464778701065121,20455.854611517367
FIN,EST,M2,semigov,M,True,1,40021.844243513915,0.5818397069639298,20010.922121756957
FIN,MAD,IC6,mnc,M,True,1,39983.59770999999,0.6857777166994659,19991.798854999994
MARKETING,RUH,D3,public,M,False,1,39203.31999999992,0.8355027926233891,19601.65999999996
SWE,QAS,M1,semigov,M,True,1,39114.16794230728,0.6653630944389547,19557.08397115364
DATA,HAI,IC6,private,M,True,1,38736.60771,0.6789103412848513,19368.303855
DESIGN,TAB,M4,public,F,True,1,38418.920000000035,2.273861868182146,19209.460000000017
SWE,RUH,IC5,mnc,M,False,2,38058.60508278056,0.5021590432793299,19029.30254139028
MARKETING,JAZ,M3,private,M,False,1,37913.08000000003,2.9881971466651347,18956.540000000015
PM,EST,IC6,mnc,F,False,1,37020.11261124948,0.5429204693043274,18510.05630562474
LEGAL,RUH,D2,startup,F,True,1,36278.57771,0.6644549847066795,18139.288855
FIN,EST,M1,semigov,M,True,1,36122.944159481965,0.6098419344845097,18061.472079740983
OPS,JED,M4,public,F,True,1,35957.583999999966,3.332599667273727,17978.791999999983
FIN,JED,D2,private,F,True,1,35735.82000000002,1.1962962033071056,17867.91000000001
ENG_MECH,JED,IC5,private,M,True,1,35342.98517000266,0.5920121817910602,17671.49258500133
MARKETING,NJR,M3,private,F,False,1,35179.01771,0.657558615753735,17589.508855
SWE,QAS,M3,private,M,False,1,34310.58500000004,1.5643076312837974,17155.29250000002
ENG_MECH,MAK,IC6,public,M,True,1,34165.03770999999,0.6509429032345337,17082.518854999995
MARKETING,NJR,D3,pif_backed,M,False,1,34067.39770999999,0.650292333408796,17033.698854999995
ENG_CIVIL,MAK,D1,private,M,False,1,34025.32771,0.6500112752229168,17012.663855
DATA,JAZ,M2,private,M,True,1,33807.905,0.7444522101867896,16903.9525
OPS,RUH,IC5,private,F,True,1,33647.65598399588,0.5224739378986898,16823.82799199794
SALES,QAS,IC6,pif_backed,F,True,1,33485.23500000001,0.7155842404602617,16742.617500000004
FIN,JED,D1,semigov,M,False,1,32977.63,1.2190923282972845,16488.815
FIN,JED,M3,pif_backed,M,True,1,32956.99828951357,0.5132205778697626,16478.499144756785
MARKETING,RUH,IC5,private,M,True,1,32926.72251417734,0.5536733656800222,16463.36125708867
SWE,RUH,IC4,mnc,M,False,1,32770.387517266616,0.5813999547458426,16385.193758633308
HEALTH,RUH,D2,pif_backed,F,True,1,32711.909184337055,0.4558391903277023,16355.954592168528
CUSTOMER,JED,IC6,pif_backed,M,True,1,32610.749999999996,0.8063375536711498,16305.374999999998
ENG_ELEC,RUH,IC5,semigov,M,True,1,32363.2774624513,0.537029057572136,16181.63873122565
FIN,RUH,IC6,mnc,M,True,1,32240.53698780146,0.5056072539600897,16120.26849390073
ENG_ELEC,RUH,M1,mnc,M,True,1,32199.142257813255,0.6573555608007469,16099.571128906628
PM,JED,M1,semigov,M,True,1,32182.07181877616,0.5732593990101698,16091.03590938808
SWE,RUH,M4,private,F,True,1,32141.33082194399,1.220698869473955,16070.665410971995
ENG_ELEC,EST,M3,pif_backed,M,True,1,31920.711561529133,0.4902103935728758,15960.355780764567
SALES,JED,M5,private,M,True,1,31917.827709999994,0.6353292105119106,15958.913854999997
ENG_CIVIL,RUH,VP,startup,M,True,1,31730.15999999998,0.42069005018026046,15865.07999999999
SUPPLY,MAK,D2,private,M,True,1,31654.997709999992,0.6334113392143577,15827.498854999996
ENG_MECH,RUH,M3,private,M,True,1,31619.434429071513,0.5159451343899821,15809.717214535756
SALES,RUH,M4,semigov,F,False,1,31485.54238525368,1.8327636963185094,15742.77119262684
ENG_ELEC,EST,M5,private,M,True,1,31426.140000000018,1.0962800737873513,15713.070000000009
EDU,EST,VP,pif_backed,M,True,1,31364.850000000006,0.5075365451523597,15682.425000000003
OPS,RUH,VP,private,M,False,1,31330.315000000042,1.1020788029426947,15665.157500000021
HEALTH,MAD,IC4,semigov,F,False,1,31248.229355468087,0.7035282953830865,15624.114677734044
DESIGN,RUH,IC3,mnc,F,True,1,31215.948538214565,0.6465099060826535,15607.974269107282
ENG_CIVIL,RUH,D2,private,M,True,1,31142.902000000016,0.49556376502982524,15571.451000000008
SWE,MAK,IC4,semigov,M,False,1,30913.401342511843,0.5622382831869027,15456.700671255921
HR,EST,VP,public,F,True,1,30708.929999999957,0.5215876178835877,15354.464999999978
ENG_ELEC,EST,M2,pif_backed,M,True,1,30416.710793727783,0.5823967123717115,15208.355396863892
HEALTH,EST,D1,private,F,True,2,30405.81,0.5757048503375635,15202.905
FIN,RUH,VP,mnc,F,True,1,30289.591999999975,0.3143203651519968,15144.795999999988
SWE,EST,M4,private,M,False,1,30287.494142495132,0.44176857029142996,15143.747071247566
ENG_ELEC,MAK,M4,semigov,M,False,1,30228.32,0.6937010145396155,15114.16
DATA,JED,D1,semigov,M,True,1,30214.797709999995,0.6225334449910805,15107.398854999998
FIN,RUH,M3,private,M,True,1,30180.758102768417,1.9461211454336567,15090.379051384209
HEALTH,RUH,D2,semigov,F,False,1,30052.029832725493,0.4373784076677298,15026.014916362747
ENG_ELEC,JAZ,IC4,pif_backed,M,False,1,30010.446000000007,0.752314969867739,15005.223000000004
DATA,JAZ,M3,private,M,False,1,29937.439999999977,2.0869468229198964,14968.719999999988
EDU,RUH,SVP,private,F,True,1,29867.577709999994,0.6198135990288037,14933.788854999997
DATA,RUH,IC3,public,M,False,1,29815.64255795652,0.7099052097075634,14907.82127897826
PM,ASR,D2,private,F,False,1,29717.337709999996,0.6186245509782303,14858.668854999998
FIN,EST,IC6,public,M,False,1,28988.290674255935,0.5105306128482003,14494.145337127968
SWE,RUH,M3,pif_backed,F,True,1,28971.75187796304,0.3753342679800159,14485.87593898152
MARKETING,QAS,M4,semigov,F,True,1,28253.080000000038,1.6383925438939875,14126.540000000019
DESIGN,MAK,M1,startup,M,True,1,27753.41000000001,2.3822587733604355,13876.705000000005
SWE,RUH,M5,private,F,False,1,27705.24999999996,1.0583535063636234,13852.62499999998
MARKETING,RUH,IC5,private,M,False,1,27621.906609709866,0.5555932350574415,13810.953304854933
FIN,MAK,IC4,pif_backed,F,True,1,27603.31509162639,0.6208669250968221,13801.657545813196
OPS,EST,M3,pif_backed,M,True,1,27520.80690309024,0.5506984260750108,13760.40345154512
PM,EST,IC5,public,F,True,1,27497.243707508766,0.5749689006309979,13748.621853754383
SWE,EST,D1,public,F,False,1,27390.61000000003,0.38151595659478654,13695.305000000015
DESIGN,MAK,M1,private,M,True,1,27372.41000000001,2.2751491142910347,13686.205000000005
ENG_ELEC,MAK,M4,private,F,True,1,27297.25,0.67161224829226,13648.625
CUSTOMER,JED,D1,mnc,M,True,1,27278.88,0.4975322082345326,13639.44
FIN,JED,IC4,private,F,False,1,27114.21934626175,0.6479109818102208,13557.109673130875
PM,RUH,M4,private,M,True,1,26907.79499999997,0.3973329259758744,13453.897499999985
SALES,TAB,IC5,semigov,F,True,2,26836.972908080257,0.5062181614745889,13418.486454040129
CUSTOMER,MAK,IC6,private,M,True,1,26789.339999999997,0.7476262491093986,13394.669999999998
HEALTH,RUH,M4,public,F,False,1,26761.661985928586,0.4401679637480801,13380.830992964293
SWE,RUH,IC4,semigov,M,True,1,26696.572330575895,0.47399093248252394,13348.286165287947
MARKETING,RUH,VP,public,F,True,1,26618.350000000046,1.2996733526034163,13309.175000000023
CUSTOMER,RUH,D2,public,M,False,1,26564.05999999997,1.7077516603996512,13282.029999999984
SALES,EST,IC4,mnc,M,False,1,26562.185698432022,0.5117483533969708,13281.092849216011
CUSTOMER,RUH,M3,private,M,True,1,26153.877917866033,0.5325314832735799,13076.938958933017
HEALTH,JED,VP,mnc,F,True,1,26050.460000000006,0.4372525181859428,13025.230000000003
MARKETING,RUH,IC6,private,M,True,1,26041.015646498385,0.5827601399218403,13020.507823249192
ENG_MECH,RUH,IC6,private,M,True,1,25836.468798558617,1.3455611141434791,12918.234399279308
SWE,RUH,M3,private,M,True,2,25772.859055017416,0.3416563991970073,12886.429527508708
CUSTOMER,TAB,M4,private,M,True,1,25754.700000000004,0.7382893560396386,12877.350000000002
DATA,RUH,VP,mnc,M,False,1,25752.877500000017,0.25033930551873806,12876.438750000008
LEGAL,RUH,M4,public,M,True,1,25617.159999999996,0.9253193193200424,12808.579999999998
SWE,QAS,M3,private,F,True,1,25440.635000000046,0.825904812301261,12720.317500000023
DESIGN,RUH,M2,public,F,True,1,25418.538977394892,0.4815513547090054,12709.269488697446
ENG_CIVIL,JED,M1,pif_backed,M,False,1,25417.27948884129,0.6341710965383399,12708.639744420645
HEALTH,RUH,VP,public,F,True,1,25413.017999999967,0.3143114965350063,12706.508999999984
DATA,EST,IC6,semigov,F,True,1,25377.71999999998,0.471495464188857,12688.85999999999
SUPPLY,ASR,IC5,semigov,M,True,1,25263.950000000008,0.7244936936461573,12631.975000000004
SWE,EST,D1,private,F,True,1,25164.86999999997,1.3080365264524645,12582.434999999985
SWE,RUH,M4,mnc,M,True,1,24789.242966014834,0.7719593314177995,12394.621483007417
FIN,RUH,M2,mnc,M,False,1,24687.2888533698,0.42387877166684723,12343.6444266849
ENG_CIVIL,RUH,M5,private,M,True,1,24637.436660953463,0.3989552997423599,12318.718330476731
SALES,EST,D2,private,F,False,1,24634.547709999995,0.5734970297965519,12317.273854999998
PM,QAS,M2,semigov,M,True,2,24582.967709999994,0.5618728779059596,12291.483854999997
EDU,MAK,D2,public,M,True,1,24498.697709999997,0.5721438859556197,12249.348854999998
SWE,MAK,M3,private,M,True,1,24406.625000000022,1.11261204586182,12203.312500000011
MARKETING,RUH,D2,startup,F,False,1,24400.757500000007,0.41551196807604873,12200.378750000003
LEGAL,JED,M3,public,M,False,1,24372.46500000002,0.7220369336234624,12186.23250000001
EDU,RUH,IC4,mnc,F,False,1,24366.309878271317,0.6494727965963036,12183.154939135658
FIN,EST,D1,public,M,True,1,24198.213333333362,0.7207389887325096,12099.106666666681
PM,RUH,M4,private,M,False,1,24152.83499999997,0.37177614407028114,12076.417499999985
FIN,QAS,M2,private,M,True,1,24097.092000000015,0.5273490160909009,12048.546000000008
DATA,RUH,M1,pif_backed,M,False,1,23883.638372713558,0.4419178156731024,11941.819186356779
HEALTH,JED,CXO,private,M,True,1,23793.907709999996,0.5649836459466409,11896.953854999998
ENG_ELEC,JED,IC6,public,M,False,1,23644.13000000003,0.4433345308524942,11822.065000000015
ENG_CIVIL,NOR,CXO,mnc,F,False,1,23590.827709999994,0.5628757841868232,11795.413854999997
CUSTOMER,QAS,M3,private,F,False,1,23443.06,2.9270639412566006,11721.53
SWE,RUH,D1,startup,M,True,1,23433.407476218603,0.868036758075165,11716.703738109301
FIN,RUH,M3,startup,F,False,1,23397.119131228483,0.9640381497594546,11698.559565614241
SUPPLY,MAD,IC5,semigov,M,False,1,23307.41000000001,3.8753192380851056,11653.705000000005
FIN,RUH,M3,mnc,M,True,2,23200.520542356193,2.6302679458934124,11600.260271178096
MARKETING,QAS,M4,private,M,False,1,23155.660000000036,1.0364272187436934,11577.830000000018
SWE,RUH,M3,private,F,False,1,23072.19594962906,0.38579093408417,11536.09797481453
SWE,TAB,M5,private,F,False,1,23023.299999999996,0.6336753184986854,11511.649999999998
OPS,NJR,SVP,startup,F,False,1,22956.297709999995,0.556156053824044,11478.148854999998
SALES,RUH,D1,pif_backed,F,True,1,22901.61684371808,0.42521184997947575,11450.80842185904
LEGAL,RUH,D1,semigov,F,True,1,22860.450000000055,0.5580593684386302,11430.225000000028
DATA,NJR,M3,public,M,False,1,22808.337709999996,0.5545593329339371,11404.168854999998
ENG_ELEC,ASR,D1,private,M,False,1,22778.83000000003,1.160402565242886,11389.415000000015
SUPPLY,QAS,M4,public,M,True,1,22716.437709999995,0.553561790790036,11358.218854999997
FIN,RUH,IC5,semigov,F,False,1,22631.839188888156,0.4406911451817787,11315.919594444078
OPS,ASR,M1,pif_backed,F,True,1,22597.480000000007,0.7340223518490009,11298.740000000003
CUSTOMER,MAD,IC6,mnc,F,True,1,22554.927709999993,0.5517977879088496,11277.463854999996
SWE,QAS,D1,private,F,True,1,22495.487709999998,0.5511450733304732,11247.743854999999
DATA,QAS,M4,public,F,True,1,22483.17000000001,0.4140015544965961,11241.585000000005
OPS,QAS,M3,semigov,M,True,2,22279.845,0.8045028938874592,11139.9225
HR,RUH,VP,private,M,True,1,22264.010000000024,0.45760995099769214,11132.005000000012
SWE,MAK,M2,semigov,F,False,1,22232.82250000004,0.36912094290375863,11116.41125000002
DATA,JED,M2,public,F,False,1,22175.699999999975,0.9614345755210648,11087.849999999988
DESIGN,RUH,M3,private,M,False,1,21971.102939470136,2.653069465327697,10985.551469735068
DESIGN,ASR,IC4,semigov,M,True,1,21702.117500000008,0.6877393582718577,10851.058750000004
SWE,EST,IC6,private,M,True,1,21689.63294756704,0.8019516686558795,10844.81647378352
PM,EST,IC6,private,F,True,1,21676.903203794493,0.4142566538262104,10838.451601897246
ENG_CIVIL,TAB,IC5,pif_backed,M,True,1,21664.517999999996,0.5996741508809855,10832.258999999998
SWE,JAZ,M3,private,M,True,1,21464.23,0.500017704499785,10732.115
HR,EST,D3,startup,F,False,1,21430.767709999996,0.5391226705414353,10715.383854999998
HR,RUH,IC4,private,M,True,2,21395.752216600275,0.5705082956149992,10697.876108300137
SALES,EST,VP,public,M,False,1,21361.23666666662,0.5795159657895561,10680.61833333331
ENG_CIVIL,MAK,IC4,pif_backed,M,False,1,21322.233706521423,0.7169171256155166,10661.116853260712
ENG_MECH,MAK,IC5,private,M,False,1,21163.751181944084,0.5565076233275278,10581.875590972042
HEALTH,JED,IC4,semigov,F,True,1,21089.21996059583,0.5899868055325921,10544.609980297915
SALES,JAZ,M1,public,M,False,1,21054.479999999992,3.5586820972995254,10527.239999999996
FIN,EST,IC4,public,M,True,2,21032.012561618794,0.41934229830120046,10516.006280809397
HR,QAS,IC5,semigov,M,True,1,20955.766000000007,0.5908633394753057,10477.883000000003
ENG_MECH,EST,M3,pif_backed,M,True,2,20939.219935154677,0.2982368407326442,10469.609967577338
FIN,RUH,M3,public,M,True,1,20915.181287800573,0.907062811128763,10457.590643900287
SALES,EST,M3,pif_backed,M,False,1,20897.37795526263,0.3816506719494958,10448.688977631315
SALES,MAK,M4,private,M,False,1,20845.989999999998,0.4618858672074171,10422.994999999999
DATA,RUH,IC6,private,M,False,1,20717.383699625003,0.35645116483449085,10358.691849812501
DATA,EST,M1,semigov,M,False,1,20439.41564178309,0.47253585715191193,10219.707820891545
FIN,TAB,IC3,private,F,False,1,20304.64500000001,3.166204059610819,10152.322500000006
DATA,RUH,IC3,pif_backed,M,True,2,20269.730431670738,0.4939610770508319,10134.865215835369
DATA,JED,M3,private,M,True,1,19981.780000000013,0.3520341728136496,9990.890000000007
HEALTH,RUH,D1,private,F,False,2,19929.606485130433,0.7766935786961126,9964.803242565216
MARKETING,MAK,IC4,private,F,True,1,19922.366289916943,0.6290591532681281,9961.183144958472
HR,MAK,IC4,private,F,False,1,19910.51553182274,0.5981661179910773,9955.25776591137
FIN,RUH,M4,public,M,True,1,19779.92292983176,0.32188551652463443,9889.96146491588
HR,EST,IC4,semigov,M,False,1,19746.25992349516,0.5824403570901479,9873.12996174758
FIN,QAS,M3,private,M,False,1,19733.845000000023,1.3202051037092357,9866.922500000011
DESIGN,JED,M5,private,M,True,1,19625.397709999994,0.5171952460112864,9812.698854999997
LEGAL,MAK,M1,public,M,False,1,19587.640000000014,1.4984092305173777,9793.820000000007
ENG_ELEC,EST,M5,public,M,True,1,19508.800000000017,0.4807076767651883,9754.400000000009
SWE,MAK,M2,public,M,True,1,19483.587499999958,1.052290930792743,9741.793749999979
OPS,RUH,M3,startup,F,True,1,19470.499115412327,0.46741533902617166,9735.249557706164
SWE,RUH,M4,public,M,True,1,19448.055078255195,0.5099062826541164,9724.027539127597
SALES,ASR,IC6,private,F,False,1,19420.280000000017,3.333650328811287,9710.140000000009
SWE,JAZ,IC3,semigov,M,True,1,19390.914999999983,3.7411665174643813,9695.457499999991
ENG_CIVIL,TAB,D1,private,M,True,1,19385.470000000016,0.3671247171115554,9692.735000000008
DESIGN,TAB,M4,mnc,M,True,1,19367.409999999967,0.259330935797034,9683.704999999984
SALES,EST,M4,public,M,True,1,19275.573215015116,0.3483550129012242,9637.786607507558
ENG_MECH,JED,M1,public,M,False,1,19192.02000000002,2.2731926526396604,9596.01000000001
OPS,RUH,IC6,public,M,True,1,19136.04982564081,0.45516810029753324,9568.024912820405
SALES,RUH,IC5,mnc,M,True,1,19103.84888415997,0.3639943221497169,9551.924442079984
PM,RUH,M4,public,M,True,3,19097.631666666657,0.38469840415186,9548.815833333329
HR,RUH,IC6,private,F,False,1,19033.24632556171,2.4766716407085627,9516.623162780856
MARKETING,RUH,D2,mnc,F,False,1,19008.37750000001,0.35641478559473866,9504.188750000005
PM,RUH,M2,private,M,False,1,18977.130667999558,1.0754316072822803,9488.565333999779
HR,EST,M3,semigov,M,True,1,18838.123333333344,0.5678174958060012,9419.061666666672
EDU,EST,M3,private,F,True,1,18803.62836322714,0.4694331505949826,9401.81418161357
ENG_MECH,JED,IC6,private,M,False,1,18753.4341094794,1.2680398280568466,9376.7170547397
DATA,EST,M2,private,F,False,1,18741.693966045794,1.4558046295720517,9370.846983022897
SWE,EST,M3,public,M,True,1,18639.6953728366,0.8684126226040971,9319.8476864183
DATA,EST,M3,startup,M,True,1,18279.82250000001,0.8089641220043037,9139.911250000005
PM,RUH,IC4,private,M,True,3,18128.90719000936,0.30808729992380446,9064.45359500468
DESIGN,RUH,D2,pif_backed,M,False,1,18071.792500000003,0.21974789864875138,9035.896250000002
SALES,MAD,M2,public,M,False,1,18039.92333333331,1.9343625672803229,9019.961666666655
CUSTOMER,RUH,IC5,mnc,M,True,2,18011.587409884898,0.36250035604004405,9005.793704942449
ENG_CIVIL,JED,M4,private,M,False,1,17955.977500000023,0.9560154349087708,8977.988750000011
FIN,EST,IC5,private,M,False,2,17855.877492335836,0.3343937077325228,8927.938746167918
PM,RUH,IC6,public,M,True,1,17794.52499999999,0.7564785969721339,8897.262499999995
MARKETING,RUH,IC5,private,F,True,2,17767.589924483626,0.41750091086820507,8883.794962241813
FIN,NJR,M4,mnc,F,True,1,17733.557709999997,0.4918613065741978,8866.778854999999
DATA,JED,IC6,pif_backed,M,True,1,17658.219562580893,0.3670208219597208,8829.109781290446
DATA,QAS,IC4,startup,M,True,1,17603.527500000015,0.5056023734423535,8801.763750000007
OPS,HAI,IC5,public,M,False,2,17602.33499999998,2.5285752783863127,8801.16749999999
ENG_ELEC,TAB,IC4,public,M,True,1,17550.95599999999,0.5321848469907873,8775.477999999996
DATA,HAI,IC6,private,M,False,1,17547.357709999993,0.4892234119312652,8773.678854999996
MARKETING,JED,M1,mnc,M,True,1,17512.59800000001,0.40424680095702964,8756.299000000005
LEGAL,BAH,M1,private,M,True,1,17495.87999999999,0.47358979793525746,8747.939999999995
CUSTOMER,RUH,M3,mnc,F,True,1,17406.79744567827,0.36746202624466134,8703.398722839134
OPS,EST,IC6,private,F,True,1,17388.608000000015,1.0152917869222995,8694.304000000007
ENG_MECH,RUH,IC3,public,M,True,1,17337.7513369344,0.5212179243136228,8668.8756684672
CUSTOMER,EST,IC4,public,M,True,1,17276.14965772725,0.6152233943017634,8638.074828863624
SWE,RUH,M2,startup,M,True,1,17251.8900677894,0.3533749048099891,8625.9450338947
SALES,RUH,M4,mnc,M,True,1,17233.944601975643,0.5183407808935631,8616.972300987822
OPS,TAB,D1,startup,M,False,1,17211.669999999995,0.9611559780781648,8605.834999999997
PM,EST,M3,private,F,False,1,17175.94000000001,0.8789081769039159,8587.970000000005
ENG_CIVIL,RUH,D1,pif_backed,M,False,1,17158.516666666677,1.0239018608260235,8579.258333333339
PM,MAD,M1,public,F,False,1,17143.758266867975,2.7011316216578813,8571.879133433988
OPS,MAD,IC4,semigov,M,False,1,17134.288501701056,0.5830722189414309,8567.144250850528
HR,ASR,M1,semigov,F,False,1,17121.765000000014,1.9364021917994148,8560.882500000007
HR,QAS,M1,private,F,True,1,17034.549999999992,0.6587688373805403,8517.274999999996
HEALTH,RUH,M4,private,F,True,1,16973.201469902775,0.3430002245126916,8486.600734951387
SUPPLY,RUH,VP,semigov,M,True,1,16964.543333333357,0.26997555964477415,8482.271666666678
ENG_ELEC,MAK,IC6,private,M,True,1,16949.879999999997,0.6095916965470611,8474.939999999999
FIN,MAD,M1,pif_backed,M,True,1,16883.60197649736,0.4370420218018122,8441.80098824868
HEALTH,MAD,IC3,private,M,False,1,16850.03629093033,0.6241859222088328,8425.018145465165
SWE,JED,M2,public,F,True,1,16815.16072045651,1.0005266307985816,8407.580360228256
DATA,EST,IC4,private,M,True,1,16746.193311082752,0.4605440801293103,8373.096655541376
SWE,RUH,VP,private,M,True,1,16673.45600000002,0.12205611455640972,8336.72800000001
HEALTH,EST,IC4,private,M,True,1,16666.90807883854,0.5315662226932074,8333.45403941927
MARKETING,JAZ,D1,pif_backed,F,False,1,16660.08,0.5847714453192184,8330.04
SALES,RUH,M2,pif_backed,M,False,1,16621.507822399595,1.308395866599778,8310.753911199798
MARKETING,RUH,IC5,startup,M,False,1,16520.661702262474,0.4397062736615439,8260.330851131237
OPS,NJR,IC1,private,F,False,1,16520.422290000006,9.178012383333337,8260.211145000003
ENG_ELEC,BAH,M2,semigov,M,True,1,16516.759999999995,0.7755891313576034,8258.379999999997
DATA,JED,IC4,mnc,M,True,1,16470.04774971694,0.4359553243627101,8235.02387485847
DESIGN,RUH,M2,private,M,False,1,16385.622634857846,1.5695627168886428,8192.811317428923
SWE,JED,M2,private,F,False,1,16185.91902449964,1.2338587149616327,8092.95951224982
ENG_CIVIL,ASR,IC4,pif_backed,M,True,1,16099.209999999997,0.6019546163771845,8049.604999999999
PM,MAK,M1,startup,M,True,1,16073.460000000006,0.4631898119024245,8036.730000000003
CUSTOMER,NOR,IC1,semigov,F,False,1,16059.132290000005,7.101757089979616,8029.5661450000025
SWE,NJR,IC4,public,F,True,1,16044.203999999998,2.9805098977529423,8022.101999999999
SALES,RUH,M3,pif_backed,M,False,1,15963.348373079618,0.7548124983724634,7981.674186539809
SWE,EST,M4,semigov,F,False,1,15934.577420714035,0.7264062120530573,7967.288710357017
HEALTH,MAK,IC4,private,F,True,1,15905.401942228033,0.5713132884446064,7952.700971114016
ENG_ELEC,RUH,IC6,private,M,True,1,15895.496799033364,0.9325710758309047,7947.748399516682
LEGAL,RUH,D1,public,M,True,1,15840.100000000057,0.3301084057490195,7920.050000000028
SUPPLY,HAI,IC6,private,M,True,1,15794.570000000003,0.6014133503310055,7897.285000000002
PM,RUH,M2,public,M,False,1,15733.570843749807,0.8016558789743685,7866.7854218749035
SUPPLY,EST,M3,public,M,True,1,15723.78333333335,1.1702656826495041,7861.891666666675
