family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
PM,HAI,M3,private,M,True,1,60979.7032509135,0.6614723792816634,30489.85162545675
EDU,JED,D2,private,M,True,1,57187.10771,0.7573695988996064,28593.553855
MARKETING,RUH,D2,private,F,True,1,56596.25870208123,0.5687092250943279,28298.129351040614
SWE,RUH,VP,private,M,True,1,56315.24526218763,0.4122492677579186,28157.622631093815
ENG_ELEC,MAD,VP,private,M,False,1,51274.79771,0.7367574627970139,25637.398855
EDU,JED,VP,private,M,True,1,50882.387709999995,0.7352647632372153,25441.193854999998
EDU,JED,VP,private,F,True,1,50836.81771,0.7350903204060775,25418.408855
MARKETING,NJR,M4,private,F,True,1,50427.06771,0.7335114010707882,25213.533855
SWE,ASR,M4,semigov,M,True,1,50027.29640516901,0.6405364921333695,25013.648202584503
DATA,EST,M1,mnc,M,True,1,49905.830221491866,0.6326366129004237,24952.915110745933
HEALTH,RUH,SVP,private,F,True,1,49223.80000000005,0.7662699141632245,24611.900000000023
PM,RUH,VP,public,F,False,1,48679.58770999999,0.7265609021550892,24339.793854999996
PM,RUH,M4,semigov,M,True,1,48250.45036519511,0.5159306715964062,24125.225182597555
DATA,HAI,M5,private,F,True,1,47453.57771,0.721464069541156,23726.788855
FIN,MAK,VP,semigov,M,True,1,45146.859999999986,1.0637974106100612,22573.429999999993
SWE,RUH,M3,semigov,M,False,1,45042.24183289035,0.5670114198887025,22521.120916445176
DATA,RUH,M2,public,M,False,1,44989.58933343043,0.5847657365149493,22494.794666715214
SALES,RUH,M3,private,M,True,1,43934.55038484019,0.5443328269052239,21967.275192420097
MARKETING,JED,D3,semigov,M,False,1,43512.78000000004,0.41362736675081946,21756.39000000002
ENG_CIVIL,RUH,CXO,public,M,False,1,43321.97770999999,0.7027951168351653,21660.988854999996
FIN,RUH,M2,pif_backed,F,True,1,42802.71692542199,0.5710958824522047,21401.358462710996
SWE,RUH,IC6,public,M,True,1,42707.647999320674,0.5169379176666656,21353.823999660337
ENG_CIVIL,RUH,M2,pif_backed,M,True,1,41657.27780201635,0.6653772125839639,20828.638901008177
SALES,RUH,IC4,semigov,M,False,1,41504.18732201317,0.7126856113506685,20752.093661006584
ENG_MECH,RUH,IC4,semigov,M,True,2,40911.70922303473,0.464778701065121,20455.854611517367
FIN,MAD,IC6,mnc,M,True,1,39983.59770999999,0.6857777166994659,19991.798854999994
MARKETING,RUH,D3,public,M,False,1,39203.31999999992,0.8355027926233891,19601.65999999996
DATA,HAI,IC6,private,M,True,1,38736.60771,0.6789103412848513,19368.303855
DESIGN,TAB,M4,mnc,M,True,1,38291.98141374126,0.5127322328358913,19145.99070687063
SWE,RUH,IC5,mnc,M,False,2,38058.60508278056,0.5021590432793299,19029.30254139028
MARKETING,JAZ,M3,private,M,False,1,37913.08000000003,2.9881971466651347,18956.540000000015
SWE,QAS,M1,semigov,M,True,1,37734.05355997328,0.6418862515347699,18867.02677998664
OPS,RUH,M5,mnc,M,False,1,37639.05449291795,0.5140150389080915,18819.527246458976
MARKETING,EST,VP,mnc,M,False,1,37597.44876129581,0.4411470879652518,18798.724380647905
SWE,RUH,D1,mnc,M,True,2,36481.92184815192,0.31143043438426965,18240.96092407596
LEGAL,RUH,D2,startup,F,True,1,36278.57771,0.6644549847066795,18139.288855
FIN,JED,D2,private,F,True,1,35735.82000000002,1.1962962033071056,17867.91000000001
MARKETING,NJR,M3,private,F,False,1,35179.01771,0.657558615753735,17589.508855
LEGAL,RUH,IC5,mnc,F,True,1,34632.65176433014,0.4988055330816137,17316.32588216507
SWE,MAK,M2,semigov,F,False,1,34342.83313469122,0.570177670813665,17171.41656734561
ENG_MECH,MAK,IC6,public,M,True,1,34165.03770999999,0.6509429032345337,17082.518854999995
MARKETING,NJR,D3,pif_backed,M,False,1,34067.39770999999,0.650292333408796,17033.698854999995
ENG_CIVIL,MAK,D1,private,M,False,1,34025.32771,0.6500112752229168,17012.663855
ENG_ELEC,RUH,M1,mnc,M,True,1,33660.345096355435,0.687186473800936,16830.172548177718
OPS,RUH,IC5,private,F,True,1,33647.65598399588,0.5224739378986898,16823.82799199794
SWE,RUH,D1,startup,M,True,1,33141.86922636638,1.227664425201573,16570.93461318319
DESIGN,RUH,D2,pif_backed,M,False,1,33102.857199069986,0.402521405044094,16551.428599534993
MARKETING,RUH,IC5,private,M,True,1,32926.72251417734,0.5536733656800222,16463.36125708867
ENG_CIVIL,RUH,VP,startup,M,True,1,32789.8637330829,0.4347399893122051,16394.93186654145
SWE,EST,D1,public,F,False,1,32784.58032037976,0.45664702328601975,16392.29016018988
SWE,RUH,IC4,mnc,M,False,1,32770.387517266616,0.5813999547458426,16385.193758633308
ENG_MECH,JED,IC5,private,M,True,1,32477.453660770072,0.5440131360791077,16238.726830385036
ENG_ELEC,JED,IC6,public,M,False,1,32440.924713173703,0.6082770708051398,16220.462356586851
PM,EST,IC6,mnc,F,False,1,32432.415281236674,0.4756393452949994,16216.207640618337
ENG_ELEC,RUH,IC5,semigov,M,True,1,32363.2774624513,0.537029057572136,16181.63873122565
SALES,JED,M5,private,M,True,1,31917.827709999994,0.6353292105119106,15958.913854999997
SUPPLY,MAK,D2,private,M,True,1,31654.997709999992,0.6334113392143577,15827.498854999996
FIN,EST,M1,semigov,M,True,1,31625.859112458995,0.5339203531064878,15812.929556229497
EDU,EST,VP,pif_backed,M,True,1,31364.850000000006,0.5075365451523597,15682.425000000003
DESIGN,RUH,IC3,mnc,F,True,1,31215.948538214565,0.6465099060826535,15607.974269107282
PM,RUH,M4,private,M,False,1,31084.597076901067,0.478474334016219,15542.298538450534
HR,EST,VP,public,F,True,1,30708.929999999957,0.5215876178835877,15354.464999999978
OPS,RUH,VP,private,M,False,1,30680.65222243637,1.0792261895484854,15340.326111218184
DATA,EST,D2,pif_backed,M,True,1,30374.33837226451,0.3078181885573102,15187.169186132254
DESIGN,RUH,D2,semigov,M,False,1,30356.650927540926,0.420122008359647,15178.325463770463
ENG_ELEC,MAK,M4,semigov,M,False,1,30228.32,0.6937010145396155,15114.16
DATA,JED,D1,semigov,M,True,1,30214.797709999995,0.6225334449910805,15107.398854999998
FIN,EST,M2,semigov,M,True,1,30121.259954035253,0.437904484321222,15060.629977017627
HEALTH,RUH,M4,public,F,False,1,29979.820649837686,0.49309929315714035,14989.910324918843
DATA,JAZ,M3,private,M,False,1,29937.439999999977,2.0869468229198964,14968.719999999988
HEALTH,MAD,IC4,semigov,F,False,1,29895.143150346586,0.6730646674902336,14947.571575173293
EDU,RUH,SVP,private,F,True,1,29867.577709999994,0.6198135990288037,14933.788854999997
DATA,RUH,IC3,public,M,False,1,29815.64255795652,0.7099052097075634,14907.82127897826
PM,ASR,D2,private,F,False,1,29717.337709999996,0.6186245509782303,14858.668854999998
PM,JED,M1,semigov,M,True,1,29660.839323134664,0.5283486725238438,14830.419661567332
PM,EST,IC6,private,F,True,1,29486.42009486208,0.5635004966794932,14743.21004743104
FIN,EST,IC6,public,M,False,1,29472.148952132782,0.5190521385190989,14736.074476066391
SWE,RUH,M3,pif_backed,F,True,1,28971.75187796304,0.3753342679800159,14485.87593898152
MARKETING,QAS,M4,semigov,F,True,1,28253.080000000038,1.6383925438939875,14126.540000000019
HEALTH,RUH,VP,public,F,True,1,28052.097062177367,0.34695196802513706,14026.048531088683
ENG_CIVIL,RUH,M5,private,M,True,1,27773.356523836046,0.4497354140083512,13886.678261918023
DESIGN,MAK,M1,startup,M,True,1,27753.41000000001,2.3822587733604355,13876.705000000005
MARKETING,RUH,IC5,private,M,False,1,27621.906609709866,0.5555932350574415,13810.953304854933
HEALTH,RUH,D2,semigov,F,False,1,27488.385818137758,0.40006703325580045,13744.192909068879
SWE,MAK,IC4,semigov,M,False,1,27438.7021722657,0.49904210252646014,13719.35108613285
DESIGN,MAK,M1,private,M,True,1,27372.41000000001,2.2751491142910347,13686.205000000005
ENG_ELEC,MAK,M4,private,F,True,1,27297.25,0.67161224829226,13648.625
CUSTOMER,JED,D1,mnc,M,True,1,27278.88,0.4975322082345326,13639.44
DATA,RUH,VP,mnc,M,False,1,27268.744772921564,0.26507479130520073,13634.372386460782
FIN,JED,IC4,private,F,False,1,27114.21934626175,0.6479109818102208,13557.109673130875
OPS,RUH,D1,startup,M,True,1,26830.898997810666,0.5601491746022441,13415.449498905333
SWE,EST,D1,private,F,True,1,26813.231521707003,1.3937161695100908,13406.615760853501
CUSTOMER,MAK,IC6,private,M,True,1,26789.339999999997,0.7476262491093986,13394.669999999998
SWE,RUH,IC4,semigov,M,True,1,26696.572330575895,0.47399093248252394,13348.286165287947
MARKETING,RUH,VP,public,F,True,1,26618.350000000046,1.2996733526034163,13309.175000000023
SALES,EST,IC4,mnc,M,False,1,26562.185698432022,0.5117483533969708,13281.092849216011
HEALTH,EST,D1,private,F,True,2,26549.33676468641,0.466181553989516,13274.668382343205
ENG_ELEC,JAZ,IC4,pif_backed,M,False,1,26427.449732517773,0.6624948542650879,13213.724866258886
ENG_MECH,JED,D1,private,M,True,1,26378.27555025994,0.3281715166603335,13189.13777512997
DATA,JAZ,M2,private,M,True,1,26354.459756747034,0.580326873676116,13177.229878373517
CUSTOMER,RUH,M3,private,M,True,1,26145.872907379966,0.5323684894674164,13072.936453689983
FIN,MAK,IC4,pif_backed,F,True,1,26067.96519396754,0.5863331030996104,13033.98259698377
HEALTH,JED,VP,mnc,F,True,1,26050.460000000006,0.4372525181859428,13025.230000000003
SWE,RUH,M3,private,M,True,2,25772.859055017416,0.3416563991970073,12886.429527508708
SUPPLY,RUH,VP,semigov,M,True,1,25178.27716077702,0.4006897995312184,12589.13858038851
ENG_MECH,RUH,M3,private,M,True,1,25148.591509325626,0.41035817560569776,12574.295754662813
DATA,JED,M3,private,M,True,1,24844.2142459928,0.43769936468588677,12422.1071229964
PM,EST,IC5,public,F,True,1,24762.13006257302,0.5177775216601627,12381.06503128651
SALES,EST,D2,private,F,False,1,24634.547709999995,0.5734970297965519,12317.273854999998
PM,QAS,M2,semigov,M,True,2,24582.967709999994,0.5618728779059596,12291.483854999997
EDU,MAK,D2,public,M,True,1,24498.697709999997,0.5721438859556197,12249.348854999998
ENG_CIVIL,RUH,D2,private,M,True,1,24422.6351760514,0.3886270149067635,12211.3175880257
EDU,RUH,IC4,mnc,F,False,1,24366.309878271317,0.6494727965963036,12183.154939135658
FIN,RUH,M2,mnc,M,False,1,24277.12531317275,0.41683629654396553,12138.562656586375
FIN,RUH,IC6,mnc,M,True,1,23809.666665762838,0.3733914290923958,11904.833332881419
HEALTH,JED,CXO,private,M,True,1,23793.907709999996,0.5649836459466409,11896.953854999998
SWE,MAD,IC6,private,F,True,1,23658.563521204953,0.46540981706877,11829.281760602476
ENG_CIVIL,NOR,CXO,mnc,F,False,1,23590.827709999994,0.5628757841868232,11795.413854999997
CUSTOMER,QAS,M3,private,F,False,1,23443.06,2.9270639412566006,11721.53
DATA,RUH,M1,pif_backed,M,False,1,23356.700396884775,0.4321679075711818,11678.350198442387
SUPPLY,MAD,IC5,semigov,M,False,1,23307.41000000001,3.8753192380851056,11653.705000000005
MARKETING,QAS,M4,private,M,False,1,23155.660000000036,1.0364272187436934,11577.830000000018
SWE,RUH,M3,private,F,False,1,23072.19594962906,0.38579093408417,11536.09797481453
SWE,TAB,M5,private,F,False,1,23023.299999999996,0.6336753184986854,11511.649999999998
OPS,NJR,SVP,startup,F,False,1,22956.297709999995,0.556156053824044,11478.148854999998
SUPPLY,RUH,D1,private,M,False,1,22945.05793783418,0.4224796915258683,11472.52896891709
DATA,NJR,M3,public,M,False,1,22808.337709999996,0.5545593329339371,11404.168854999998
SUPPLY,QAS,M4,public,M,True,1,22716.437709999995,0.553561790790036,11358.218854999997
FIN,RUH,IC5,semigov,F,False,1,22631.839188888156,0.4406911451817787,11315.919594444078
OPS,ASR,M1,pif_backed,F,True,1,22597.480000000007,0.7340223518490009,11298.740000000003
CUSTOMER,MAD,IC6,mnc,F,True,1,22554.927709999993,0.5517977879088496,11277.463854999996
SWE,QAS,D1,private,F,True,1,22495.487709999998,0.5511450733304732,11247.743854999999
DATA,QAS,M4,public,F,True,1,22483.17000000001,0.4140015544965961,11241.585000000005
HR,MAK,IC4,private,F,False,1,22323.47405583098,0.6706579643660543,11161.73702791549
MARKETING,MAK,IC4,private,F,True,1,22262.90787847326,0.7029629801760418,11131.45393923663
HEALTH,RUH,M4,private,F,True,1,22133.248567960844,0.44727621017564373,11066.624283980422
DESIGN,RUH,M2,public,F,True,1,22060.64221743637,0.417936379231106,11030.321108718184
SWE,RUH,M4,private,F,True,1,21657.623076828528,0.8225370676726265,10828.811538414264
CUSTOMER,RUH,D2,mnc,F,False,1,21642.543082599936,0.5072876072433268,10821.271541299968
FIN,JED,D1,semigov,M,False,1,21606.118868176927,0.7987188211061166,10803.059434088464
SWE,RUH,D1,private,M,False,2,21538.784114138514,0.830954367419375,10769.392057069257
SWE,JAZ,M3,private,M,True,1,21464.23,0.500017704499785,10732.115
HR,EST,D3,startup,F,False,1,21430.767709999996,0.5391226705414353,10715.383854999998
HR,RUH,IC4,private,M,True,2,21395.752216600275,0.5705082956149992,10697.876108300137
ENG_CIVIL,TAB,IC5,pif_backed,M,True,1,21328.19271870371,0.590364662551674,10664.096359351855
HEALTH,JED,IC4,semigov,F,True,1,21089.21996059583,0.5899868055325921,10544.609980297915
OPS,EST,M3,pif_backed,M,True,1,21046.399360618507,0.42114386555785505,10523.199680309253
SALES,TAB,IC5,semigov,F,True,2,21032.9774142136,0.40255239114069413,10516.4887071068
FIN,EST,IC4,public,M,True,2,21032.012561618794,0.41934229830120046,10516.006280809397
ENG_ELEC,EST,M2,pif_backed,M,True,1,21007.20984319455,0.40223053806666176,10503.604921597274
SALES,MAK,M4,private,M,False,1,20845.989999999998,0.4618858672074171,10422.994999999999
HEALTH,RUH,D2,pif_backed,F,True,1,20725.369608426823,0.28880722455879226,10362.684804213412
ENG_ELEC,EST,M3,pif_backed,M,True,1,20688.901807645576,0.31772207452729734,10344.450903822788
SWE,EST,M4,private,M,False,1,20659.033562378587,0.30132937632663453,10329.516781189293
PM,RUH,M4,public,M,True,3,20397.64878859598,0.47749502366615854,10198.82439429799
DATA,RUH,IC3,pif_backed,M,True,2,20269.730431670738,0.4939610770508319,10134.865215835369
HEALTH,RUH,D1,private,F,False,2,20267.6355320652,0.6184701089292801,10133.8177660326
ENG_MECH,EST,M3,pif_backed,M,True,2,20095.84204657605,0.3002978704111442,10047.921023288025
SWE,EST,IC6,private,M,True,1,19779.334812739497,0.7313203776350232,9889.667406369748
DESIGN,JED,M5,private,M,True,1,19625.397709999994,0.5171952460112864,9812.698854999997
OPS,QAS,M3,semigov,M,True,2,19608.371350930553,0.8717494545974465,9804.185675465276
LEGAL,MAK,M1,public,M,False,1,19587.640000000014,1.4984092305173777,9793.820000000007
HEALTH,MAD,IC3,private,M,False,1,19585.987273258244,0.725535382681017,9792.993636629122
OPS,RUH,M3,startup,F,True,1,19444.887785451057,0.4668005048400628,9722.443892725529
FIN,JED,M3,pif_backed,M,True,1,19437.00874324421,0.30268147516460775,9718.504371622104
SALES,ASR,IC6,private,F,False,1,19420.280000000017,3.333650328811287,9710.140000000009
PM,JED,IC5,public,F,True,1,19401.186451003214,0.5188658086738686,9700.593225501607
ENG_CIVIL,TAB,D1,private,M,True,1,19385.470000000016,0.3671247171115554,9692.735000000008
SALES,RUH,IC5,mnc,M,True,1,19103.84888415997,0.3639943221497169,9551.924442079984
DATA,EST,M3,startup,M,True,1,19021.06010259712,0.8417672100201499,9510.53005129856
MARKETING,RUH,IC6,private,M,True,1,18682.487887486455,0.4180869672363825,9341.243943743228
HR,QAS,IC5,semigov,M,True,1,18480.525968671085,0.5210721139522698,9240.262984335543
DATA,QAS,IC4,startup,M,True,1,18470.65301108035,0.5305076497555601,9235.326505540175
FIN,MAK,M3,private,F,True,1,18134.196119895114,0.9208171856880901,9067.098059947557
PM,RUH,IC4,private,M,True,3,18128.90719000936,0.30808729992380446,9064.45359500468
CUSTOMER,RUH,IC5,mnc,M,True,2,18011.587409884898,0.36250035604004405,9005.793704942449
SWE,MAK,M3,private,M,True,1,17956.675254674126,0.8185815610302236,8978.337627337063
FIN,EST,IC5,private,M,False,2,17909.798838999253,0.35045472514202924,8954.899419499627
OPS,MAD,IC4,semigov,M,False,1,17890.356690292483,0.6088008832130326,8945.178345146242
HEALTH,ASR,M2,private,M,True,1,17825.61357758831,0.5494870780990254,8912.806788794154
MARKETING,RUH,IC5,private,F,True,2,17767.589924483626,0.41750091086820507,8883.794962241813
FIN,NJR,M4,mnc,F,True,1,17733.557709999997,0.4918613065741978,8866.778854999999
CUSTOMER,JED,IC6,pif_backed,M,True,1,17674.589737770002,0.43702415465129363,8837.294868885001
OPS,HAI,IC5,public,M,False,2,17602.33499999998,2.5285752783863127,8801.16749999999
FIN,RUH,VP,mnc,F,True,1,17587.33151678936,0.18250679852031212,8793.66575839468
DATA,HAI,IC6,private,M,False,1,17547.357709999993,0.4892234119312652,8773.678854999996
FIN,RUH,M3,private,M,True,1,17497.863458504817,1.128300421101202,8748.931729252408
LEGAL,BAH,M1,private,M,True,1,17495.87999999999,0.47358979793525746,8747.939999999995
ENG_MECH,QAS,M1,public,M,True,1,17467.867775268463,0.5694164146662172,8733.933887634232
FIN,TAB,M1,public,M,True,1,17466.38694181981,0.49625436384531524,8733.193470909904
DATA,RUH,IC6,private,M,False,1,17449.004253635794,0.30021734315434073,8724.502126817897
SALES,RUH,M4,semigov,M,True,1,17393.14048983687,0.26117304973324873,8696.570244918435
ENG_CIVIL,RUH,VP,private,M,True,1,17388.272909539104,0.6055804227134057,8694.136454769552
HEALTH,JAZ,IC6,public,M,True,1,17364.154963596433,0.4978887789818613,8682.077481798216
EDU,EST,M3,private,F,True,1,17352.179154382644,0.43319767721320973,8676.089577191322
ENG_MECH,RUH,IC3,public,M,True,1,17337.7513369344,0.5212179243136228,8668.8756684672
FIN,QAS,M2,private,M,True,1,17327.021919381335,0.3791904832737168,8663.510959690668
DATA,EST,IC4,private,M,True,1,17273.444930776168,0.4750442478795352,8636.722465388084
HEALTH,MAK,IC4,private,F,True,1,17265.61317285566,0.6201713276171957,8632.80658642783
SWE,RUH,M2,startup,M,True,1,17251.8900677894,0.3533749048099891,8625.9450338947
ENG_MECH,RUH,IC6,public,M,False,1,17233.567250689994,0.41020192254405824,8616.783625344997
OPS,TAB,D1,startup,M,False,1,17211.669999999995,0.9611559780781648,8605.834999999997
ENG_ELEC,RUH,IC6,private,M,False,1,17103.087160634037,0.43796729616645586,8551.543580317018
FIN,RUH,M3,mnc,M,True,2,17042.59059315079,1.0668576484668493,8521.295296575396
HR,QAS,M1,private,F,True,1,17034.549999999992,0.6587688373805403,8517.274999999996
FIN,RUH,M3,startup,F,False,1,16978.24274375507,0.6995593615202969,8489.121371877534
CUSTOMER,EST,IC4,public,M,True,1,16956.97179033464,0.6038571063930772,8478.48589516732
ENG_ELEC,MAK,IC6,private,M,True,1,16949.879999999997,0.6095916965470611,8474.939999999999
ENG_CIVIL,MAK,IC4,pif_backed,M,False,1,16776.013171577244,0.5640596246994859,8388.006585788622
HEALTH,EST,IC4,private,M,True,1,16666.90807883854,0.5315662226932074,8333.45403941927
MARKETING,JAZ,D1,pif_backed,F,False,1,16660.08,0.5847714453192184,8330.04
SALES,RUH,M2,pif_backed,M,False,1,16621.507822399595,1.308395866599778,8310.753911199798
MARKETING,RUH,IC5,startup,M,False,1,16520.661702262474,0.4397062736615439,8260.330851131237
OPS,NJR,IC1,private,F,False,1,16520.422290000006,9.178012383333337,8260.211145000003
ENG_ELEC,BAH,M2,semigov,M,True,1,16516.759999999995,0.7755891313576034,8258.379999999997
SALES,QAS,IC6,pif_backed,F,True,1,16512.452479723626,0.3528734609698631,8256.226239861813
ENG_MECH,RUH,M2,private,M,True,3,16494.847746149742,0.539615769322291,8247.423873074871
MARKETING,EST,M2,semigov,F,False,1,16473.843164368183,0.5873304256873473,8236.921582184092
HR,EST,IC4,semigov,M,False,1,16377.281391336845,0.4830681687921216,8188.640695668422
MARKETING,JED,M1,mnc,M,True,1,16306.4780256079,0.37640569244655137,8153.23901280395
SWE,JED,M2,public,F,True,1,16221.72824141668,0.9652165312562174,8110.86412070834
MARKETING,RUH,D2,startup,F,False,1,16181.562907747575,0.27555017709366536,8090.7814538737875
DATA,EST,M2,private,F,False,1,16152.488050381635,1.2546820434403936,8076.244025190817
PM,MAK,M1,startup,M,True,1,16073.460000000006,0.4631898119024245,8036.730000000003
CUSTOMER,NOR,IC1,semigov,F,False,1,16059.132290000005,7.101757089979616,8029.5661450000025
SALES,RUH,M3,pif_backed,M,False,1,15963.348373079618,0.7548124983724634,7981.674186539809
SWE,EST,M4,semigov,F,False,1,15929.715517850716,0.7261845735151113,7964.857758925358
OPS,JED,M4,public,F,True,1,15817.307897260254,1.4659704343755595,7908.653948630127
FIN,EST,IC5,pif_backed,F,True,1,15802.693439545204,0.8861876670176345,7901.346719772602
SWE,RUH,IC6,mnc,M,True,2,15765.578303592589,0.5540978321525898,7882.789151796294
OPS,RUH,IC6,public,M,True,1,15660.100309319685,0.37248952491286474,7830.0501546598425
SALES,RUH,M3,private,F,True,2,15638.622722196977,0.4481235263284057,7819.311361098488
SALES,EST,M3,pif_backed,M,False,1,15556.561888156553,0.28411087317027234,7778.280944078277
PM,TAB,IC3,mnc,M,False,1,15528.37178089851,0.5464754018369731,7764.185890449255
MARKETING,JED,IC5,semigov,F,True,1,15500.672786932379,2.847300011008907,7750.336393466189
DATA,EST,IC6,semigov,F,True,1,15455.935329395797,0.2871575304088166,7727.967664697899
SWE,RUH,IC5,semigov,M,True,1,15445.137754725638,0.8402453393715291,7722.568877362819
ENG_ELEC,JED,IC4,startup,F,True,1,15388.042302463964,2.0642372420835975,7694.021151231982
ENG_CIVIL,RUH,D1,private,M,False,1,15369.683481997483,0.32207298324091055,7684.841740998741
ENG_ELEC,RUH,D3,public,M,True,1,15346.607709999993,0.4558349135638039,7673.3038549999965
ENG_ELEC,MAD,D1,private,M,False,1,15314.960000000014,0.34516140591831124,7657.480000000007
SWE,MAK,IC5,public,F,True,2,15288.034253307445,0.29816494180034364,7644.017126653723
SALES,RUH,SVP,public,F,True,1,15265.915838587433,0.46247864102714786,7632.957919293716
SWE,EST,IC6,private,F,True,1,15119.159577752558,0.274485276600183,7559.579788876279
OPS,EST,D2,private,M,True,1,15081.409999999967,0.5849053457212033,7540.704999999984
SALES,JED,VP,private,M,True,1,15070.240000000013,0.22116817201473238,7535.120000000006
LEGAL,MAK,M1,private,F,True,2,14944.860000000015,1.2183978405925333,7472.430000000008
FIN,BAH,IC2,private,M,False,1,14884.882290000005,4.332617955255944,7442.4411450000025
SWE,EST,IC3,mnc,F,False,1,14853.681997681437,0.45776019366257714,7426.840998840718
MARKETING,RUH,IC4,mnc,F,True,2,14840.048192221264,0.7763906178983249,7420.024096110632
DATA,RUH,IC4,private,F,False,1,14825.527599776146,0.36104469098782077,7412.763799888073
DATA,ASR,IC6,private,M,True,1,14798.897709999994,0.4468357958436343,7399.448854999997
FIN,RUH,M1,private,M,True,1,14758.840249610515,0.397562830492947,7379.420124805258
ENG_CIVIL,RUH,IC5,public,M,False,1,14694.948823920471,0.5120617648619683,7347.474411960236
FIN,RUH,IC4,pif_backed,M,False,2,14678.051564304835,0.39416911336144284,7339.025782152417
HEALTH,RUH,M3,private,M,False,1,14653.61684840576,0.36852865221483266,7326.80842420288
SUPPLY,ASR,IC5,semigov,M,True,1,14638.763810018514,0.41979548182821785,7319.381905009257
SWE,HAI,IC5,private,F,True,1,14609.210384148191,0.45130396777089793,7304.605192074096
SUPPLY,HAI,IC6,private,M,True,1,14568.917996917671,0.55474392675609,7284.458998458836
HEALTH,RUH,IC6,startup,M,True,1,14525.77746972441,0.3977921313869101,7262.888734862205
ENG_CIVIL,QAS,M4,private,M,False,1,14491.76000000001,0.828810032816663,7245.880000000005
SWE,RUH,M4,private,M,True,1,14427.695057528574,0.22477204594134512,7213.847528764287
ENG_MECH,EST,IC5,public,M,False,1,14417.402670046034,0.5335763110890631,7208.701335023017
OPS,MAD,IC1,private,M,False,1,14403.962290000007,3.6778014559066112,7201.981145000003
EDU,NJR,IC1,private,F,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
SWE,MAD,IC1,mnc,M,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
DESIGN,HAI,IC1,private,F,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
ENG_MECH,HAI,IC1,private,M,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
CUSTOMER,HAI,IC2,semigov,F,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
SUPPLY,TAB,IC1,mnc,M,True,1,14320.422290000006,3.5801055725000013,7160.211145000003
DESIGN,EST,IC5,private,M,False,1,14297.769469521842,0.4361026553498727,7148.884734760921
ENG_ELEC,JED,M2,public,M,True,1,14262.496230722925,0.3991302451037564,7131.248115361463
MARKETING,HAI,M3,private,F,True,1,14240.919999999995,0.43567521165135614,7120.459999999997
SWE,RUH,M3,semigov,M,True,2,14239.329733702549,0.3783943095543144,7119.664866851274
LEGAL,RUH,IC5,pif_backed,F,False,1,14229.71020957901,1.576381295913623,7114.855104789505
ENG_CIVIL,ASR,IC4,pif_backed,M,True,1,14219.515831947796,0.5316722496128343,7109.757915973898
MARKETING,TAB,IC2,private,F,False,1,14175.672290000006,3.4201513456782693,7087.836145000003
