family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
SWE,RUH,IC6,public,M,True,1,42550.55902182503,0.515036495960739,21275.279510912515
SALES,RUH,IC4,semigov,M,False,1,41374.8522557323,0.7104647452952436,20687.42612786615
ENG_CIVIL,RUH,M2,pif_backed,M,True,1,41265.97207462361,0.6591270222715254,20632.986037311806
SWE,RUH,D1,mnc,M,True,2,40561.10452670669,0.36213958014842196,20280.552263353344
LEGAL,EST,SVP,private,M,True,1,40270.10671007879,0.32267447400136673,20135.053355039396
PM,ASR,IC6,private,M,False,1,40169.758015691805,0.6919697608201124,20084.879007845902
EDU,JED,D2,private,M,True,1,40132.98762091387,0.5315097397691841,20066.493810456934
SWE,RUH,IC5,mnc,M,False,2,40035.52887565996,0.5275884809830108,20017.76443782998
SWE,QAS,M1,semigov,M,True,1,39743.071536205665,0.6760612445813077,19871.535768102833
MARKETING,NJR,M4,private,F,True,1,39234.65409154123,0.5707067136784373,19617.327045770617
HEALTH,TAB,VP,semigov,M,False,1,39165.26470219504,0.41889614421561483,19582.63235109752
OPS,RUH,M5,mnc,M,False,1,38802.45682789827,0.529902959169032,19401.228413949135
ENG_MECH,RUH,CXO,public,M,False,1,38643.11929241566,0.37297694478568066,19321.55964620783
HEALTH,MAD,M1,pif_backed,F,False,1,38384.98970773227,0.6991890553747,19192.494853866134
ENG_MECH,RUH,IC4,semigov,M,True,2,38038.79478162086,0.40667130296379844,19019.39739081043
DESIGN,TAB,M4,mnc,M,True,1,37445.16462898467,0.5013932985519802,18722.582314492334
HR,RUH,VP,pif_backed,M,True,1,37352.20755758417,0.37994539441935593,18676.103778792087
EDU,JED,VP,private,M,True,1,36964.61711141101,0.5341490773483188,18482.308555705506
EDU,JED,VP,private,F,True,1,36885.737995238866,0.5333604694929824,18442.868997619433
HR,RUH,VP,startup,M,False,1,36742.590273397574,0.44521697251745507,18371.295136698787
OPS,RUH,IC5,private,F,True,1,36383.97513312247,0.564962943429172,18191.987566561234
FIN,JED,D2,private,F,True,1,35668.86836257693,1.194054922999156,17834.434181288467
SALES,RUH,M2,private,F,True,1,35349.115647849976,0.5234160220223728,17674.557823924988
ENG_ELEC,RUH,M1,mnc,M,True,1,34534.889227546824,0.7050405657888932,17267.444613773412
LEGAL,MAD,VP,pif_backed,M,True,1,34168.362550746795,0.307997590263049,17084.181275373398
ENG_MECH,JED,IC5,private,M,True,1,34066.68620809715,0.5706335537713576,17033.343104048574
ENG_ELEC,RUH,IC5,semigov,M,True,1,33959.19320171857,0.5635113298456291,16979.596600859284
LEGAL,RUH,IC5,mnc,F,True,1,33677.125796187116,0.4850433284674177,16838.562898093558
PM,EST,M4,startup,F,False,1,33660.28180653258,0.5200360006280638,16830.14090326629
ENG_CIVIL,RUH,VP,startup,M,True,1,33049.78219209336,0.43818608317255386,16524.89109604668
ENG_ELEC,JED,IC6,public,M,False,1,32816.044507949424,0.6153106794949236,16408.022253974712
CUSTOMER,JED,D1,mnc,M,True,1,32730.93714413003,0.5969708226622464,16365.468572065016
SWE,RUH,IC4,mnc,M,False,1,32687.34979338694,0.5799267305161808,16343.67489669347
SALES,RUH,M2,semigov,M,True,1,32316.428171727766,0.5208896813876888,16158.214085863883
DESIGN,RUH,IC3,mnc,F,True,1,32314.403459377543,0.6692598791308126,16157.201729688772
PM,EST,IC6,mnc,F,False,1,31967.80706126756,0.4688256082467866,15983.90353063378
MARKETING,NJR,M3,private,F,False,1,31744.85780853247,0.5933680391520447,15872.428904266235
FIN,EST,M1,semigov,M,True,1,31711.397681325685,0.535364449304195,15855.698840662842
MARKETING,RUH,IC5,private,M,True,1,31601.822552312038,0.5313947492535182,15800.911276156019
SWE,RUH,M3,public,M,True,1,31393.158618096597,0.45579043325638274,15696.579309048298
DATA,EST,D2,pif_backed,M,True,1,30998.596930296786,0.31414452021826117,15499.298465148393
PM,RUH,M4,private,M,False,1,30868.37094679683,0.47514604079940237,15434.185473398415
MARKETING,EST,VP,mnc,M,False,1,30675.514044594842,0.35992904142317655,15337.757022297421
SWE,TAB,M5,private,M,True,1,30563.423891229977,1.3660912930925349,15281.711945614989
SWE,MAK,M2,semigov,F,False,1,30522.76341909742,0.5067548761874734,15261.38170954871
HEALTH,MAD,IC4,semigov,F,False,1,30495.700229846974,0.6865857183509032,15247.850114923487
PM,EST,IC6,private,F,True,1,30457.814086574537,0.5820643303032577,15228.907043287269
DATA,RUH,VP,mnc,M,False,1,30348.696007364342,0.295014469038766,15174.348003682171
SWE,EST,D1,public,F,False,1,30063.185586547683,0.4187414959848768,15031.592793273841
SWE,RUH,M3,pif_backed,F,True,1,30042.626882725664,0.3892076467009072,15021.313441362832
PM,RUH,D1,public,M,True,1,30022.067040102578,0.41641059418896964,15011.033520051289
ENG_MECH,RUH,D3,public,M,True,1,29860.692161658066,0.3659852442687508,14930.346080829033
HEALTH,RUH,M4,public,F,False,1,29798.686187623476,0.4901200466723983,14899.343093811738
ENG_ELEC,RUH,M3,semigov,M,True,1,29390.66355268124,0.46629723695664455,14695.33177634062
DATA,RUH,IC3,public,M,False,1,29295.51429745017,0.6975210472286952,14647.757148725084
FIN,EST,M2,semigov,M,True,1,29257.38898778343,0.4253454821223149,14628.694493891715
SALES,JED,IC3,mnc,F,True,1,28824.984784368324,0.6413651904030874,14412.492392184162
MARKETING,RUH,IC5,private,M,False,1,28514.77522593449,0.5735525949951482,14257.387612967244
OPS,RUH,D1,startup,M,True,1,28412.600750669797,0.5931703913495197,14206.300375334898
HEALTH,EST,SVP,private,M,True,1,28372.832354681384,0.32875142262832346,14186.416177340692
HEALTH,EST,SVP,mnc,F,True,1,28111.665875326944,0.32740951582865335,14055.832937663472
SWE,RUH,D1,startup,M,True,1,27952.020587500807,1.0354184024260307,13976.010293750403
ENG_CIVIL,RUH,M5,private,M,True,1,27768.3973742811,0.4496551102403745,13884.19868714055
PM,JED,M1,semigov,M,True,1,27768.32675079977,0.4946373370341591,13884.163375399885
HEALTH,RUH,M4,pif_backed,M,False,1,27699.549145080236,0.4454131530728257,13849.774572540118
OPS,RUH,VP,private,M,False,1,27577.798605404878,0.9700798499740357,13788.899302702439
FIN,EST,IC6,public,M,False,1,27563.26343186557,0.4854335817897587,13781.631715932785
OPS,RUH,D1,private,M,True,1,27538.142899293773,0.4073354750599473,13769.071449646886
ENG_CIVIL,RUH,D2,private,M,True,1,27414.45876898485,0.43623463233493887,13707.229384492424
ENG_ELEC,JAZ,IC4,pif_backed,M,False,1,27297.786679307203,0.6843128410387157,13648.893339653601
HEALTH,RUH,VP,public,F,True,1,27273.23368424714,0.33731888493703005,13636.61684212357
DESIGN,RUH,D2,pif_backed,M,False,1,27190.046792560795,0.3306232985370132,13595.023396280398
DATA,ASR,IC5,public,M,True,1,26844.213544951574,0.5785134010203765,13422.106772475787
PM,EST,IC5,public,F,True,1,26736.050598567577,0.5590523102384746,13368.025299283789
FIN,MAK,VP,semigov,M,True,1,26721.906034592917,0.6296494251464071,13360.953017296459
HEALTH,EST,D1,private,F,True,2,26678.15985587667,0.40996136444009246,13339.079927938335
SWE,RUH,M3,private,M,True,2,26621.940680692354,0.34001781333923514,13310.970340346177
SALES,RUH,D2,semigov,M,False,1,26412.28321113727,0.32160977544832153,13206.141605568635
ENG_MECH,JED,D1,private,M,True,1,26329.71163074422,0.3275673340596901,13164.85581537211
SWE,RUH,IC4,semigov,M,True,1,26292.860899049163,0.4668231374744716,13146.430449524581
FIN,MAK,IC4,pif_backed,F,True,1,26040.739093272787,0.5857207206605948,13020.369546636393
HEALTH,RUH,D2,semigov,F,False,1,26032.57059694903,0.3788790420669796,13016.285298474515
ENG_ELEC,RUH,D2,private,M,True,1,26020.23669415363,0.96356615084945,13010.118347076816
FIN,RUH,IC6,mnc,M,True,1,25991.081456802225,0.4076011304588047,12995.540728401113
ENG_MECH,RUH,M3,private,M,True,2,25397.37322483468,0.38813993391785784,12698.68661241734
SWE,EST,D1,private,F,True,1,25318.289311680794,1.316011058549857,12659.144655840397
ENG_CIVIL,RUH,IC3,private,M,True,1,25258.69955194441,0.6208652827969285,12629.349775972205
CUSTOMER,RUH,M3,private,M,True,1,25249.849089789113,0.5141241245541674,12624.924544894557
DATA,HAI,IC6,private,M,True,1,24902.246394980484,0.4364448411524484,12451.123197490242
FIN,EST,IC6,private,F,True,1,24601.35154096897,0.4681050823138299,12300.675770484486
DATA,JAZ,M2,private,M,True,1,24518.960801745656,0.5399090703887985,12259.480400872828
SWE,MAK,IC4,semigov,M,False,1,24504.915765663096,0.44568378668766045,12252.457882831548
DATA,RUH,M1,pif_backed,M,False,1,24487.52666331837,0.4530915317598245,12243.763331659185
ENG_CIVIL,QAS,M3,mnc,M,True,1,24416.019387671815,0.49839504486943603,12208.009693835907
SWE,JAZ,D3,pif_backed,M,False,1,23968.49978043184,0.26480761390458285,11984.24989021592
DESIGN,RUH,M2,public,F,True,1,23911.927955768242,0.4530087787911275,11955.963977884121
ENG_MECH,MAK,IC6,public,M,True,1,23783.865473845923,0.4531515104153783,11891.932736922961
SUPPLY,RUH,D1,private,M,False,1,23770.14737547578,0.4376717878823257,11885.07368773789
FIN,RUH,M2,mnc,M,False,1,23679.282805666793,0.40657138858922826,11839.641402833397
EDU,RUH,IC4,mnc,F,False,1,23673.843075636112,0.6310154120721644,11836.921537818056
DATA,JED,M3,private,M,True,1,23408.26595114758,0.41240117452570046,11704.13297557379
SALES,TAB,M3,mnc,F,True,1,23400.044785191916,0.3811638438637286,11700.022392595958
FIN,RUH,IC5,semigov,F,False,1,23350.560968827016,0.454686221835728,11675.280484413508
MARKETING,RUH,D3,private,F,True,1,23129.210229044795,0.2966795667771776,11564.605114522397
CUSTOMER,RUH,D2,mnc,F,False,1,23057.88566416481,0.5404623477944444,11528.942832082404
DESIGN,RUH,D2,semigov,M,False,1,23043.246288174923,0.31890787072730126,11521.623144087462
HR,BAH,M3,semigov,F,True,1,22888.292734673476,2.8526106929997366,11444.146367336738
LEGAL,ASR,IC3,semigov,F,False,1,22786.51918516348,0.7199991653547393,11393.25959258174
HEALTH,JED,IC4,semigov,F,True,1,22740.827705434163,0.6361917756163944,11370.413852717082
SALES,RUH,M4,semigov,M,True,1,22700.516377013948,0.34086788962399145,11350.258188506974
PM,QAS,M2,semigov,M,True,2,22611.55398857534,0.5165475253101176,11305.77699428767
OPS,EST,M3,pif_backed,M,True,1,22599.71909542808,0.4522261930551217,11299.85954771404
SALES,MAK,IC6,public,M,True,1,22543.59295213718,0.5063524970640544,11271.79647606859
HR,MAK,IC4,private,F,False,1,22492.357053188738,0.6757316696030046,11246.178526594369
DATA,MAK,M4,semigov,M,True,1,22445.30969151108,0.3051592297600591,11222.65484575554
HEALTH,RUH,D2,pif_backed,F,True,1,22399.790820685368,0.31214021944338705,11199.895410342684
MARKETING,MAK,IC4,private,F,True,1,22230.82270865942,0.7019498741292077,11115.41135432971
FIN,JED,D1,semigov,M,False,1,22159.83775169679,0.8191882861020062,11079.918875848394
FIN,MAD,IC6,mnc,M,True,1,21967.312400164585,0.3767718315163274,10983.656200082292
HEALTH,RUH,M4,private,F,True,1,21880.187803188393,0.44216227222550397,10940.093901594197
MARKETING,RUH,D3,public,M,False,1,21799.504228405804,0.46459194426998696,10899.752114202902
ENG_ELEC,QAS,D1,private,M,False,1,21649.212314207027,0.4234800827861705,10824.606157103513
SWE,RUH,M3,private,F,False,1,21556.093554072373,0.360440136933088,10778.046777036187
ENG_ELEC,EST,M2,pif_backed,M,True,1,21337.068143557364,0.4085464211673236,10668.534071778682
PM,TAB,IC3,public,M,False,1,21249.708178096495,0.6490963745131785,10624.854089048247
SALES,TAB,IC5,semigov,F,True,2,21168.04045955899,0.41982633463811847,10584.020229779495
FIN,EST,IC4,public,M,True,2,21130.176298215047,0.42680575200802934,10565.088149107523
DATA,EST,M3,startup,M,True,1,20985.56700365449,0.9287054502785151,10492.783501827245
MARKETING,RUH,IC6,private,M,True,1,20943.27084880624,0.4686800091037333,10471.63542440312
HR,RUH,IC4,private,M,True,2,20882.16436118204,0.5459747299261231,10441.08218059102
ENG_ELEC,EST,M3,pif_backed,M,True,1,20847.409086727843,0.3201562908045037,10423.704543363921
LEGAL,BAH,M1,private,M,True,1,20707.757080794963,0.5605309645234243,10353.878540397482
ENG_ELEC,EST,IC2,mnc,F,True,1,20704.659584198824,0.7553930802666713,10352.329792099412
PM,RUH,M4,public,M,True,3,20604.86754222179,0.45844275558223724,10302.433771110895
OPS,RUH,M3,startup,F,True,1,20581.588288122006,0.49408851875679843,10290.794144061003
ENG_CIVIL,TAB,IC5,pif_backed,M,True,1,20513.93537883654,0.5678260083852875,10256.96768941827
ENG_ELEC,JAZ,M2,private,M,False,1,20507.933708453813,0.6071288941785189,10253.966854226906
PM,RUH,M4,private,M,True,1,20498.86012145642,0.30269563415465506,10249.43006072821
PM,JED,IC5,public,F,True,1,20440.08442638659,0.5466501217357672,10220.042213193296
ENG_CIVIL,MAK,D1,private,M,False,1,20426.70140245257,0.39022654948018837,10213.350701226285
CUSTOMER,MAD,IC6,mnc,F,True,1,20408.29977957497,0.49928134632669735,10204.149889787484
DESIGN,MAD,M2,private,F,True,1,20367.11233671258,0.5676922626179642,10183.55616835629
SALES,JED,IC5,pif_backed,F,False,1,20190.251575552786,0.5012697079352758,10095.125787776393
DESIGN,RUH,IC2,mnc,M,True,1,20047.613413850453,0.6387004709694541,10023.806706925227
FIN,MAK,D3,private,M,True,1,20043.61785465508,0.2108819191783642,10021.80892732754
OPS,RUH,VP,pif_backed,F,True,1,20029.928254919672,0.2710063226680712,10014.964127459836
SWE,EST,IC6,private,M,True,1,19878.380925031477,0.7349825048466015,9939.190462515739
SWE,RUH,D1,private,M,False,2,19875.595381439933,0.7597024533755452,9937.797690719966
MARKETING,JED,D3,private,M,False,1,19578.70110632095,0.28713877739872773,9789.350553160475
SWE,MAD,IC6,private,F,True,1,19522.999806663956,0.384055260181339,9761.499903331978
OPS,EST,IC6,semigov,M,True,1,19521.754722109647,0.48185076068830457,9760.877361054823
DESIGN,NOR,IC5,pif_backed,M,False,1,19517.421676761875,0.5009933062036113,9758.710838380937
PM,RUH,M3,public,M,True,1,19510.374220207406,0.3129708483947182,9755.187110103703
ENG_CIVIL,TAB,D1,private,M,True,1,19461.19412418682,0.36855879106852424,9730.59706209341
HEALTH,MAD,IC3,private,M,False,1,19426.485409620498,0.7196268602226801,9713.242704810249
ENG_CIVIL,RUH,CXO,public,M,False,1,19350.81133128843,0.31392047245545973,9675.405665644215
EDU,EST,VP,pif_backed,M,True,1,19188.879472438886,0.3105086615362951,9594.439736219443
SWE,RUH,M4,private,M,True,1,19130.67672482304,0.2980407702363465,9565.33836241152
OPS,MAD,IC4,semigov,M,False,1,19069.967521450253,0.6489425152826819,9534.983760725127
HR,QAS,IC5,semigov,M,True,1,18967.780412102435,0.5348106137818647,9483.890206051217
ENG_CIVIL,RUH,VP,private,M,True,1,18887.211510736503,0.6577838748018869,9443.605755368251
FIN,RUH,VP,mnc,F,True,1,18860.458642796642,0.1957182601712819,9430.229321398321
ENG_ELEC,RUH,IC6,private,M,False,1,18746.1109166298,0.48004102620082023,9373.0554583149
SWE,EST,M4,semigov,F,False,1,18485.596408287915,0.8426989753132913,9242.798204143957
HEALTH,RUH,D1,private,F,False,2,18444.274132942497,0.4976122022326007,9222.137066471249
CUSTOMER,RUH,IC4,startup,M,True,1,18427.09068476379,0.5821003425477589,9213.545342381894
ENG_MECH,EST,M3,pif_backed,M,True,2,18398.675705165875,0.26925617944426117,9199.337852582938
MARKETING,JED,M1,mnc,M,True,1,18386.845799197417,0.42442723769572915,9193.422899598709
SWE,EST,M4,private,M,False,1,18374.785000660966,0.26801169026939126,9187.392500330483
MARKETING,RUH,IC5,private,F,True,2,18353.56228569197,0.441846949763009,9176.781142845985
MARKETING,RUH,IC5,startup,M,False,1,18118.318061139365,0.4822287547106669,9059.159030569683
EDU,EST,M3,private,F,True,1,18113.164120466066,0.4521956898990256,9056.582060233033
ENG_MECH,QAS,M1,public,M,True,1,18048.577873469116,0.5883463645795116,9024.288936734558
HEALTH,RUH,IC6,startup,M,True,1,18045.543757666073,0.4941818314619913,9022.771878833037
SWE,JAZ,M3,private,M,True,1,18024.297360062046,0.41988311675749646,9012.148680031023
OPS,QAS,M3,semigov,M,True,2,17984.884699568767,0.8252337421109212,8992.442349784384
SUPPLY,ASR,IC5,semigov,M,True,1,17963.72576473762,0.5151453367720169,8981.86288236881
SWE,HAI,IC5,mnc,F,True,1,17950.773123125713,1.7441193764896725,8975.386561562857
CUSTOMER,JED,IC6,pif_backed,M,True,1,17950.065131059815,0.4438355942754024,8975.032565529908
ENG_MECH,JAZ,IC4,private,M,True,1,17879.055282214198,0.5094480910277461,8939.527641107099
DATA,QAS,M3,pif_backed,F,False,1,17814.802014126835,1.239375930177232,8907.401007063418
FIN,JED,M3,pif_backed,M,True,1,17772.464827441,0.276760480089339,8886.2324137205
SWE,JED,M2,public,F,True,1,17728.093167098636,1.054847445221386,8864.046583549318
ENG_ELEC,RUH,D3,public,M,True,1,17642.353812043817,0.5240246559332326,8821.176906021909
HEALTH,MAK,IC4,private,F,True,1,17604.633061951063,0.6323487355438066,8802.316530975531
SALES,QAS,IC6,pif_backed,F,True,1,17526.57094744928,0.3745453170420748,8763.28547372464
DATA,QAS,IC4,startup,M,True,1,17473.393495511235,0.5018647099805794,8736.696747755617
SWE,MAK,M3,private,M,True,1,17469.70816789806,0.7963824471959557,8734.85408394903
SUPPLY,JED,M2,private,M,True,1,17421.794943152934,0.4405469538293401,8710.897471576467
FIN,RUH,M3,private,M,True,1,17415.719789160434,1.123003618041111,8707.859894580217
FIN,MAK,M3,private,F,True,1,17412.89410879787,0.8841909529343238,8706.447054398936
ENG_MECH,RUH,IC3,public,M,True,1,17337.5330261621,0.5212113613236834,8668.76651308105
SWE,RUH,IC4,pif_backed,F,True,2,17329.285879616964,0.416460002725302,8664.642939808482
FIN,EST,IC5,private,M,False,2,17321.635784046422,0.30781553822626256,8660.817892023211
DATA,EST,IC4,private,M,True,1,17244.68635438772,0.4742533462183271,8622.34317719386
FIN,QAS,M2,private,M,True,1,17200.292266365625,0.3764170881342794,8600.146133182812
FIN,RUH,M3,startup,F,False,1,17194.002282725294,0.7084493631301185,8597.001141362647
CUSTOMER,MAK,IC6,private,M,True,1,17178.22981685102,0.4794032075561235,8589.11490842551
SALES,RUH,IC5,mnc,M,True,1,17176.569293542743,0.3272729874891728,8588.284646771372
SWE,RUH,M4,private,F,True,1,17117.199388278892,0.6500958550094204,8558.599694139446
FIN,TAB,M1,public,M,True,1,17040.851636636024,0.48416406990695715,8520.425818318012
SALES,RUH,SVP,public,F,True,1,17030.628831986163,0.515940357678765,8515.314415993082
MARKETING,QAS,M4,semigov,F,True,1,17024.128349162464,0.9872270546631376,8512.064174581232
ENG_CIVIL,MAK,IC4,pif_backed,M,False,1,16955.40012650247,0.5700911494387809,8477.700063251235
OPS,ASR,M1,pif_backed,F,True,1,16938.77702758393,0.5502136057309478,8469.388513791964
FIN,RUH,M1,private,M,True,1,16936.574824260213,0.4562250496725967,8468.287412130107
HEALTH,ASR,M2,private,M,True,1,16904.076249615053,0.5210800417014757,8452.038124807526
SWE,HAI,IC5,private,F,True,1,16893.171725833352,0.5218595138020707,8446.585862916676
SWE,MAK,IC6,mnc,M,True,1,16893.090250017194,0.4036133210085475,8446.545125008597
PM,RUH,M3,private,M,True,1,16887.227096139748,0.9875663805123175,8443.613548069874
SWE,JAZ,M3,public,M,True,1,16774.61515617308,0.813486245883281,8387.30757808654
PM,TAB,IC3,mnc,M,False,1,16708.64918884222,0.5880117959860717,8354.32459442111
ENG_ELEC,JED,IC4,startup,F,True,1,16705.735150194716,2.240999860514759,8352.867575097358
FIN,RUH,M3,mnc,M,True,2,16668.953071735577,1.0510902157214665,8334.476535867789
LEGAL,ASR,IC4,public,M,True,1,16626.980516910913,0.5649973908524791,8313.490258455457
HEALTH,JAZ,IC6,public,M,True,1,16562.866316190084,0.47491313593412476,8281.433158095042
PM,TAB,IC5,public,M,True,1,16456.62854282419,0.5051042103758546,8228.314271412095
HEALTH,EST,IC4,private,M,True,1,16437.04534453867,0.5242350929580616,8218.522672269335
DATA,QAS,M4,public,F,True,1,16436.98537379761,0.3026680621989702,8218.492686898804
LEGAL,JED,IC4,private,F,True,2,16395.956904522987,0.4368351059944665,8197.978452261494
SALES,BAH,IC4,private,M,False,1,16386.163995538293,0.572134606902777,8193.081997769146
SUPPLY,RUH,VP,semigov,M,True,1,16319.677697853716,0.2597130988514903,8159.838848926858
SALES,NJR,M4,public,M,False,1,16244.42258545088,0.8886975528327937,8122.21129272544
SWE,JED,M2,private,F,False,1,16232.197835543297,1.2373865661907069,8116.098917771648
MARKETING,QAS,M4,pif_backed,M,True,1,16110.25299496975,0.30601002988574566,8055.126497484875
MARKETING,RUH,D2,startup,F,False,1,16077.111885914579,0.27377151716274384,8038.5559429572895
ENG_MECH,RUH,IC6,public,M,False,1,16037.601007580306,0.38173494034095423,8018.800503790153
DESIGN,TAB,VP,mnc,M,True,1,16034.60877965021,0.1969790741284702,8017.304389825105
SALES,RUH,M2,public,M,False,1,15990.74313681557,1.026279830643816,7995.371568407785
MARKETING,JED,M1,startup,M,False,1,15990.31118576854,0.4874053193439006,7995.15559288427
LEGAL,EST,M2,private,F,True,1,15961.467369075206,0.3363773961066675,7980.733684537603
DATA,RUH,IC5,public,M,True,1,15950.982475058976,0.33373984614722596,7975.491237529488
FIN,RUH,IC5,public,M,False,1,15920.025215361344,0.3690209536200584,7960.012607680672
PM,MAK,M1,startup,M,True,1,15908.346818342412,0.45843173594649517,7954.173409171206
FIN,JED,IC4,private,F,False,2,15886.663087187506,0.5153910674007874,7943.331543593753
DATA,EST,M2,private,F,False,1,15859.03031266301,1.2318870317446255,7929.515156331505
SWE,NJR,M2,private,M,True,1,15799.917437355765,0.4060752630342042,7899.958718677883
CUSTOMER,RUH,IC5,mnc,M,True,2,15778.968687124465,0.2923491688759249,7889.484343562232
SWE,EST,IC3,mnc,F,False,1,15760.315200034645,0.48570078040429604,7880.157600017323
HR,EST,IC4,semigov,M,False,1,15731.965133313442,0.46403376768449656,7865.982566656721
SWE,RUH,IC4,private,F,False,1,15686.815837365253,2.012353127075332,7843.407918682627
CUSTOMER,MAK,IC6,public,M,False,1,15672.414583381234,0.5853332405876047,7836.207291690617
OPS,RUH,IC6,public,M,True,1,15658.29710952404,0.3724466341891825,7829.14855476202
SWE,RUH,M3,semigov,M,True,2,15616.17473552978,0.41279319441866497,7808.08736776489
CUSTOMER,EST,IC4,public,M,True,1,15615.91439882667,0.5561005230858717,7807.957199413335
DATA,RUH,IC6,private,M,False,1,15481.220158312979,0.26636080300958787,7740.6100791564895
ENG_MECH,RUH,M2,private,M,True,3,15430.179614596747,0.5035956204724172,7715.089807298374
SWE,RUH,M2,startup,M,True,1,15420.049848323884,0.31585285008803465,7710.024924161942
HEALTH,JED,IC5,pif_backed,M,True,1,15363.597353196132,0.37980995045076127,7681.798676598066
SALES,RUH,M3,pif_backed,M,False,1,15353.093846979657,0.725957164721698,7676.546923489828
SWE,MAK,IC5,public,F,True,2,15346.234716815861,0.3054710235380952,7673.117358407931
PM,NJR,IC5,private,F,False,1,15345.003332566957,2.8667620695545932,7672.501666283479
DATA,EST,IC6,semigov,F,True,1,15344.3169786941,0.2850837607369906,7672.15848934705
SALES,RUH,M3,private,F,True,2,15280.376691405485,0.4442885372857963,7640.1883457027425
EDU,JED,D1,public,F,True,1,15152.963554203692,0.37712758043450767,7576.481777101846
SALES,JAZ,IC3,semigov,M,False,1,15141.925653332719,0.6139033307655674,7570.962826666359
ENG_ELEC,RUH,IC5,pif_backed,M,True,1,15118.33748096897,0.314192320165779,7559.168740484485
FIN,ASR,IC5,private,F,True,1,15099.108497504192,0.41693037452234327,7549.554248752096
ENG_CIVIL,EST,D1,semigov,M,True,1,15095.89897435582,0.847052521106642,7547.94948717791
MARKETING,RUH,M2,mnc,F,False,1,15078.143184051736,0.35563428236763045,7539.071592025868
FIN,NJR,D1,semigov,M,True,1,15075.589683540871,0.7046515317118587,7537.794841770436
HEALTH,RUH,IC5,private,M,False,1,14998.975216948591,0.4013336752113391,7499.4876084742955
CUSTOMER,RUH,M3,mnc,F,True,1,14977.806886798975,0.3161854031162328,7488.9034433994875
SALES,JED,VP,private,M,True,1,14957.416463557587,0.21951239378457751,7478.708231778794
ENG_MECH,HAI,IC5,semigov,M,True,1,14956.49048171247,0.4503468117302063,7478.245240856235
PM,TAB,M1,private,M,True,1,14925.863454487484,0.459423577715736,7462.931727243742
SWE,NJR,IC4,public,F,True,1,14919.351671183576,2.771547614579044,7459.675835591788
